Trainee_ID,Age,Gender,State,District,Rural_Urban,Education_Level,Data_Origin
TRN-SIH26135-012189,34,Female,Maharashtra,Mumbai,Rural,ITI,illustrative_source
TRN-SIH26135-012190,26,Female,Bihar,Muzaffarpur,Rural,12th,illustrative_source
TRN-SIH26135-012191,34,Male,Uttar Pradesh,Kanpur,Rural,10th,illustrative_source
TRN-SIH26135-012192,32,Female,Tamil Nadu,Madurai,Rural,10th,illustrative_source
TRN-SIH26135-012193,32,Male,Karnataka,Bengaluru,Rural,10th,illustrative_source
TRN-SIH26135-012194,29,Male,Odisha,Khordha,Rural,Graduate,illustrative_source
TRN-SIH26135-012195,31,Female,Odisha,Ganjam,Urban,Diploma,illustrative_source
TRN-SIH26135-012196,28,Male,Gujarat,Rajkot,Urban,ITI,illustrative_source
TRN-SIH26135-012197,18,Female,Odisha,Sundargarh,Urban,10th,illustrative_source
TRN-SIH26135-012198,37,Male,Rajasthan,Jodhpur,Urban,Graduate,illustrative_source
TRN-SIH26135-012199,34,Male,Tamil Nadu,Salem,Urban,ITI,illustrative_source
TRN-SIH26135-012200,29,Male,West Bengal,Siliguri,Rural,12th,illustrative_source
TRN-SIH26135-012201,32,Male,Gujarat,Vadodara,Rural,Graduate,illustrative_source
TRN-SIH26135-012202,23,Male,Gujarat,Rajkot,Urban,ITI,illustrative_source
TRN-SIH26135-012203,22,Male,Uttar Pradesh,Varanasi,Urban,Graduate,illustrative_source
TRN-SIH26135-012204,24,Female,Maharashtra,Mumbai,Urban,12th,illustrative_source
TRN-SIH26135-012205,26,Female,Gujarat,Ahmedabad,Urban,12th,illustrative_source
TRN-SIH26135-012206,27,Female,Punjab,Ludhiana,Urban,ITI,illustrative_source
TRN-SIH26135-012207,18,Female,Telangana,Hyderabad,Rural,Postgraduate,illustrative_source
TRN-SIH26135-012208,18,Female,Punjab,Ludhiana,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012209,18,Female,Uttar Pradesh,Kanpur,Urban,Diploma,illustrative_source
TRN-SIH26135-012210,21,Male,Karnataka,Hubballi,Urban,Graduate,illustrative_source
TRN-SIH26135-012211,36,Female,Punjab,Amritsar,Urban,Diploma,illustrative_source
TRN-SIH26135-012212,18,Male,Bihar,Gaya,Urban,ITI,illustrative_source
TRN-SIH26135-012213,32,Female,Maharashtra,Pune,Urban,ITI,illustrative_source
TRN-SIH26135-012214,20,Female,Bihar,Muzaffarpur,Urban,Diploma,illustrative_source
TRN-SIH26135-012215,24,Female,Odisha,Ganjam,Rural,10th,illustrative_source
TRN-SIH26135-012216,28,Male,West Bengal,Kolkata,Urban,12th,illustrative_source
TRN-SIH26135-012217,27,Male,Odisha,Ganjam,Rural,12th,illustrative_source
TRN-SIH26135-012218,32,Male,Tamil Nadu,Chennai,Urban,Diploma,illustrative_source
TRN-SIH26135-012219,18,Female,Bihar,Gaya,Urban,Diploma,illustrative_source
TRN-SIH26135-012220,41,Female,Rajasthan,Jaipur,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012221,33,Male,Rajasthan,Jaipur,Urban,Graduate,illustrative_source
TRN-SIH26135-012222,22,Female,West Bengal,Durgapur,Urban,Diploma,illustrative_source
TRN-SIH26135-012223,32,Male,Gujarat,Ahmedabad,Urban,Diploma,illustrative_source
TRN-SIH26135-012224,36,Female,Tamil Nadu,Chennai,Rural,Diploma,illustrative_source
TRN-SIH26135-012225,50,Female,Karnataka,Bengaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-012226,33,Female,Telangana,Nizamabad,Rural,ITI,illustrative_source
TRN-SIH26135-012227,26,Female,Maharashtra,Nashik,Urban,Graduate,illustrative_source
TRN-SIH26135-012228,25,Female,Bihar,Gaya,Rural,12th,illustrative_source
TRN-SIH26135-012229,19,Male,Gujarat,Rajkot,Rural,10th,illustrative_source
TRN-SIH26135-012230,35,Female,Tamil Nadu,Salem,Rural,ITI,illustrative_source
TRN-SIH26135-012231,31,Male,Odisha,Cuttack,Urban,ITI,illustrative_source
TRN-SIH26135-012232,31,Male,Kerala,Thiruvananthapuram,Urban,Diploma,illustrative_source
TRN-SIH26135-012233,29,Male,Karnataka,Bengaluru,Rural,ITI,illustrative_source
TRN-SIH26135-012234,18,Male,Tamil Nadu,Madurai,Urban,10th,illustrative_source
TRN-SIH26135-012235,20,Male,Uttar Pradesh,Agra,Urban,Diploma,illustrative_source
TRN-SIH26135-012236,18,Female,West Bengal,Kolkata,Urban,10th,illustrative_source
TRN-SIH26135-012237,30,Male,Gujarat,Vadodara,Rural,12th,illustrative_source
TRN-SIH26135-012238,22,Male,Punjab,Amritsar,Urban,Graduate,illustrative_source
TRN-SIH26135-012239,26,Female,Karnataka,Hubballi,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012240,25,Female,Odisha,Ganjam,Urban,Graduate,illustrative_source
TRN-SIH26135-012241,40,Male,Maharashtra,Mumbai,Urban,12th,illustrative_source
TRN-SIH26135-012242,23,Female,Odisha,Khordha,Urban,12th,illustrative_source
TRN-SIH26135-012243,24,Male,Gujarat,Vadodara,Urban,12th,illustrative_source
TRN-SIH26135-012244,20,Female,Tamil Nadu,Salem,Rural,Graduate,illustrative_source
TRN-SIH26135-012245,20,Female,West Bengal,Kolkata,Urban,12th,illustrative_source
TRN-SIH26135-012246,24,Male,Uttar Pradesh,Lucknow,Urban,Graduate,illustrative_source
TRN-SIH26135-012247,24,Female,Maharashtra,Nashik,Urban,10th,illustrative_source
TRN-SIH26135-012248,29,Female,Tamil Nadu,Coimbatore,Rural,Graduate,illustrative_source
TRN-SIH26135-012249,18,Other,Bihar,Gaya,Rural,12th,illustrative_source
TRN-SIH26135-012250,19,Male,Odisha,Sundargarh,Urban,Diploma,illustrative_source
TRN-SIH26135-012251,29,Male,Maharashtra,Mumbai,Rural,Graduate,illustrative_source
TRN-SIH26135-012252,18,Female,Telangana,Warangal,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012253,26,Male,Gujarat,Vadodara,Rural,12th,illustrative_source
TRN-SIH26135-012254,29,Female,Maharashtra,Pune,Rural,Graduate,illustrative_source
TRN-SIH26135-012255,25,Male,Bihar,Patna,Rural,12th,illustrative_source
TRN-SIH26135-012256,25,Male,Odisha,Sambalpur,Urban,ITI,illustrative_source
TRN-SIH26135-012257,28,Male,Bihar,Patna,Rural,Graduate,illustrative_source
TRN-SIH26135-012258,21,Female,Gujarat,Ahmedabad,Urban,Graduate,illustrative_source
TRN-SIH26135-012259,40,Male,Odisha,Sundargarh,Rural,10th,illustrative_source
TRN-SIH26135-012260,22,Male,West Bengal,Siliguri,Rural,ITI,illustrative_source
TRN-SIH26135-012261,34,Female,West Bengal,Howrah,Urban,12th,illustrative_source
TRN-SIH26135-012262,32,Female,Telangana,Hyderabad,Urban,12th,illustrative_source
TRN-SIH26135-012263,18,Male,Telangana,Warangal,Urban,Graduate,illustrative_source
TRN-SIH26135-012264,19,Male,Rajasthan,Jaipur,Urban,Diploma,illustrative_source
TRN-SIH26135-012265,29,Female,Telangana,Warangal,Urban,12th,illustrative_source
TRN-SIH26135-012266,42,Male,Uttar Pradesh,Kanpur,Urban,12th,illustrative_source
TRN-SIH26135-012267,32,Female,Telangana,Nizamabad,Urban,Diploma,illustrative_source
TRN-SIH26135-012268,36,Male,Telangana,Nizamabad,Rural,Graduate,illustrative_source
TRN-SIH26135-012269,25,Female,Telangana,Warangal,Urban,Diploma,illustrative_source
TRN-SIH26135-012270,38,Male,Telangana,Warangal,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012271,35,Male,Punjab,Jalandhar,Rural,ITI,illustrative_source
TRN-SIH26135-012272,18,Male,Maharashtra,Mumbai,Urban,Graduate,illustrative_source
TRN-SIH26135-012273,24,Male,Telangana,Warangal,Rural,12th,illustrative_source
TRN-SIH26135-012274,22,Female,Bihar,Patna,Urban,10th,illustrative_source
TRN-SIH26135-012275,19,Male,Rajasthan,Kota,Rural,Graduate,illustrative_source
TRN-SIH26135-012276,28,Male,Maharashtra,Nashik,Urban,Diploma,illustrative_source
TRN-SIH26135-012277,38,Female,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-012278,26,Male,Maharashtra,Pune,Rural,10th,illustrative_source
TRN-SIH26135-012279,22,Female,West Bengal,Durgapur,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012280,29,Female,Karnataka,Mangaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-012281,30,Female,Uttar Pradesh,Agra,Rural,Diploma,illustrative_source
TRN-SIH26135-012282,29,Female,Maharashtra,Pune,Urban,12th,illustrative_source
TRN-SIH26135-012283,18,Male,Kerala,Thiruvananthapuram,Rural,10th,illustrative_source
TRN-SIH26135-012284,36,Female,West Bengal,Kolkata,Urban,10th,illustrative_source
TRN-SIH26135-012285,18,Male,Kerala,Kozhikode,Urban,Graduate,illustrative_source
TRN-SIH26135-012286,19,Female,West Bengal,Kolkata,Urban,10th,illustrative_source
TRN-SIH26135-012287,32,Male,Karnataka,Bengaluru,Rural,12th,illustrative_source
TRN-SIH26135-012288,36,Male,Rajasthan,Jaipur,Urban,Diploma,illustrative_source
TRN-SIH26135-012289,24,Female,Telangana,Nizamabad,Urban,10th,illustrative_source
TRN-SIH26135-012290,23,Female,Rajasthan,Udaipur,Rural,12th,illustrative_source
TRN-SIH26135-012291,23,Male,Uttar Pradesh,Lucknow,Rural,ITI,illustrative_source
TRN-SIH26135-012292,19,Male,Rajasthan,Jodhpur,Rural,ITI,illustrative_source
TRN-SIH26135-012293,23,Female,Tamil Nadu,Coimbatore,Urban,12th,illustrative_source
TRN-SIH26135-012294,20,Female,Kerala,Kozhikode,Rural,10th,illustrative_source
TRN-SIH26135-012295,20,Female,Uttar Pradesh,Noida,Urban,Graduate,illustrative_source
TRN-SIH26135-012296,25,Male,Telangana,Hyderabad,Urban,12th,illustrative_source
TRN-SIH26135-012297,28,Male,Uttar Pradesh,Varanasi,Rural,12th,illustrative_source
TRN-SIH26135-012298,32,Female,Bihar,Gaya,Urban,Graduate,illustrative_source
TRN-SIH26135-012299,27,Male,Kerala,Kochi,Rural,Graduate,illustrative_source
TRN-SIH26135-012300,27,Female,Uttar Pradesh,Kanpur,Rural,Diploma,illustrative_source
TRN-SIH26135-012301,25,Male,Kerala,Thiruvananthapuram,Rural,10th,illustrative_source
TRN-SIH26135-012302,21,Male,Kerala,Kochi,Urban,ITI,illustrative_source
TRN-SIH26135-012303,26,Male,Telangana,Hyderabad,Rural,Graduate,illustrative_source
TRN-SIH26135-012304,31,Female,Uttar Pradesh,Lucknow,Rural,Graduate,illustrative_source
TRN-SIH26135-012305,30,Male,Maharashtra,Nashik,Rural,12th,illustrative_source
TRN-SIH26135-012306,22,Male,Tamil Nadu,Chennai,Rural,12th,illustrative_source
TRN-SIH26135-012307,26,Female,Bihar,Gaya,Rural,Diploma,illustrative_source
TRN-SIH26135-012308,33,Female,Telangana,Hyderabad,Rural,10th,illustrative_source
TRN-SIH26135-012309,29,Female,Punjab,Jalandhar,Rural,Graduate,illustrative_source
TRN-SIH26135-012310,22,Male,Karnataka,Mysuru,Urban,Graduate,illustrative_source
TRN-SIH26135-012311,18,Male,Maharashtra,Nashik,Urban,Graduate,illustrative_source
TRN-SIH26135-012312,18,Female,West Bengal,Kolkata,Urban,Graduate,illustrative_source
TRN-SIH26135-012313,36,Male,Gujarat,Surat,Urban,Graduate,illustrative_source
TRN-SIH26135-012314,43,Other,Karnataka,Mysuru,Urban,10th,illustrative_source
TRN-SIH26135-012315,32,Other,Gujarat,Ahmedabad,Urban,12th,illustrative_source
TRN-SIH26135-012316,21,Male,Odisha,Ganjam,Rural,Graduate,illustrative_source
TRN-SIH26135-012317,25,Other,Telangana,Warangal,Rural,Postgraduate,illustrative_source
TRN-SIH26135-012318,23,Female,Odisha,Ganjam,Urban,ITI,illustrative_source
TRN-SIH26135-012319,25,Female,Telangana,Warangal,Urban,12th,illustrative_source
TRN-SIH26135-012320,29,Male,Bihar,Patna,Rural,Graduate,illustrative_source
TRN-SIH26135-012321,30,Male,West Bengal,Kolkata,Rural,Graduate,illustrative_source
TRN-SIH26135-012322,20,Male,Uttar Pradesh,Kanpur,Urban,Graduate,illustrative_source
TRN-SIH26135-012323,29,Female,Odisha,Sundargarh,Urban,10th,illustrative_source
TRN-SIH26135-012324,18,Female,Gujarat,Surat,Rural,Diploma,illustrative_source
TRN-SIH26135-012325,37,Female,Bihar,Gaya,Urban,12th,illustrative_source
TRN-SIH26135-012326,18,Female,Tamil Nadu,Salem,Rural,Diploma,illustrative_source
TRN-SIH26135-012327,27,Female,Maharashtra,Nagpur,Rural,ITI,illustrative_source
TRN-SIH26135-012328,31,Male,Gujarat,Ahmedabad,Urban,Graduate,illustrative_source
TRN-SIH26135-012329,29,Female,Telangana,Warangal,Rural,Graduate,illustrative_source
TRN-SIH26135-012330,31,Male,Punjab,Ludhiana,Rural,ITI,illustrative_source
TRN-SIH26135-012331,36,Female,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-012332,23,Male,Rajasthan,Kota,Rural,Diploma,illustrative_source
TRN-SIH26135-012333,29,Male,Rajasthan,Jodhpur,Rural,12th,illustrative_source
TRN-SIH26135-012334,23,Female,Rajasthan,Jodhpur,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012335,35,Male,Uttar Pradesh,Varanasi,Rural,12th,illustrative_source
TRN-SIH26135-012336,26,Female,Karnataka,Bengaluru,Urban,10th,illustrative_source
TRN-SIH26135-012337,26,Female,Bihar,Muzaffarpur,Urban,12th,illustrative_source
TRN-SIH26135-012338,25,Male,Tamil Nadu,Salem,Urban,Graduate,illustrative_source
TRN-SIH26135-012339,29,Male,Odisha,Khordha,Rural,ITI,illustrative_source
TRN-SIH26135-012340,26,Male,Uttar Pradesh,Kanpur,Rural,12th,illustrative_source
TRN-SIH26135-012341,26,Female,Rajasthan,Jaipur,Urban,12th,illustrative_source
TRN-SIH26135-012342,24,Male,Bihar,Gaya,Urban,Graduate,illustrative_source
TRN-SIH26135-012343,25,Female,Tamil Nadu,Madurai,Rural,Graduate,illustrative_source
TRN-SIH26135-012344,28,Female,Karnataka,Bengaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-012345,34,Female,Gujarat,Rajkot,Urban,12th,illustrative_source
TRN-SIH26135-012346,29,Female,Tamil Nadu,Coimbatore,Rural,10th,illustrative_source
TRN-SIH26135-012347,24,Male,Kerala,Thiruvananthapuram,Urban,Diploma,illustrative_source
TRN-SIH26135-012348,24,Male,Karnataka,Mysuru,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012349,38,Female,Kerala,Kozhikode,Urban,Diploma,illustrative_source
TRN-SIH26135-012350,18,Female,Karnataka,Hubballi,Urban,Diploma,illustrative_source
TRN-SIH26135-012351,18,Female,Maharashtra,Nashik,Rural,12th,illustrative_source
TRN-SIH26135-012352,22,Female,Bihar,Gaya,Urban,Diploma,illustrative_source
TRN-SIH26135-012353,31,Female,Gujarat,Vadodara,Rural,10th,illustrative_source
TRN-SIH26135-012354,21,Female,Uttar Pradesh,Kanpur,Urban,12th,illustrative_source
TRN-SIH26135-012355,21,Male,Rajasthan,Jaipur,Rural,12th,illustrative_source
TRN-SIH26135-012356,34,Female,Tamil Nadu,Salem,Urban,12th,illustrative_source
TRN-SIH26135-012357,18,Male,Bihar,Muzaffarpur,Rural,ITI,illustrative_source
TRN-SIH26135-012358,32,Male,Tamil Nadu,Salem,Rural,Postgraduate,illustrative_source
TRN-SIH26135-012359,36,Male,Bihar,Gaya,Urban,12th,illustrative_source
TRN-SIH26135-012360,32,Female,Karnataka,Bengaluru,Rural,12th,illustrative_source
TRN-SIH26135-012361,28,Female,Odisha,Khordha,Urban,Diploma,illustrative_source
TRN-SIH26135-012362,32,Male,Odisha,Ganjam,Rural,Diploma,illustrative_source
TRN-SIH26135-012363,45,Female,Bihar,Muzaffarpur,Urban,12th,illustrative_source
TRN-SIH26135-012364,27,Female,Gujarat,Vadodara,Urban,Graduate,illustrative_source
TRN-SIH26135-012365,27,Female,Tamil Nadu,Madurai,Rural,12th,illustrative_source
TRN-SIH26135-012366,42,Female,Kerala,Kozhikode,Urban,Graduate,illustrative_source
TRN-SIH26135-012367,23,Female,Rajasthan,Kota,Rural,Postgraduate,illustrative_source
TRN-SIH26135-012368,25,Male,Rajasthan,Kota,Rural,10th,illustrative_source
TRN-SIH26135-012369,40,Male,Uttar Pradesh,Noida,Urban,ITI,illustrative_source
TRN-SIH26135-012370,34,Male,Maharashtra,Nagpur,Urban,12th,illustrative_source
TRN-SIH26135-012371,18,Male,West Bengal,Howrah,Rural,Graduate,illustrative_source
TRN-SIH26135-012372,28,Male,Uttar Pradesh,Varanasi,Rural,Diploma,illustrative_source
TRN-SIH26135-012373,32,Male,Odisha,Khordha,Urban,12th,illustrative_source
TRN-SIH26135-012374,26,Male,Uttar Pradesh,Lucknow,Rural,Graduate,illustrative_source
TRN-SIH26135-012375,26,Male,West Bengal,Kolkata,Rural,Graduate,illustrative_source
TRN-SIH26135-012376,18,Male,Telangana,Warangal,Urban,ITI,illustrative_source
TRN-SIH26135-012377,32,Female,Uttar Pradesh,Agra,Urban,10th,illustrative_source
TRN-SIH26135-012378,42,Female,Rajasthan,Udaipur,Urban,ITI,illustrative_source
TRN-SIH26135-012379,30,Female,Kerala,Thiruvananthapuram,Urban,Diploma,illustrative_source
TRN-SIH26135-012380,34,Male,Rajasthan,Udaipur,Rural,10th,illustrative_source
TRN-SIH26135-012381,21,Female,Odisha,Sambalpur,Rural,10th,illustrative_source
TRN-SIH26135-012382,20,Male,Punjab,Amritsar,Urban,Graduate,illustrative_source
TRN-SIH26135-012383,22,Male,Maharashtra,Nagpur,Rural,Diploma,illustrative_source
TRN-SIH26135-012384,29,Male,West Bengal,Howrah,Urban,Diploma,illustrative_source
TRN-SIH26135-012385,28,Female,Punjab,Jalandhar,Urban,12th,illustrative_source
TRN-SIH26135-012386,18,Male,Maharashtra,Mumbai,Urban,Diploma,illustrative_source
TRN-SIH26135-012387,25,Other,Gujarat,Rajkot,Urban,Diploma,illustrative_source
TRN-SIH26135-012388,27,Male,Karnataka,Hubballi,Rural,10th,illustrative_source
TRN-SIH26135-012389,29,Male,Kerala,Kozhikode,Urban,Diploma,illustrative_source
TRN-SIH26135-012390,27,Female,Odisha,Cuttack,Urban,ITI,illustrative_source
TRN-SIH26135-012391,33,Male,West Bengal,Howrah,Rural,ITI,illustrative_source
TRN-SIH26135-012392,18,Female,Tamil Nadu,Salem,Rural,Graduate,illustrative_source
TRN-SIH26135-012393,40,Female,Karnataka,Hubballi,Urban,12th,illustrative_source
TRN-SIH26135-012394,18,Female,Kerala,Thiruvananthapuram,Urban,12th,illustrative_source
TRN-SIH26135-012395,35,Female,Rajasthan,Kota,Urban,10th,illustrative_source
TRN-SIH26135-012396,36,Male,West Bengal,Howrah,Rural,Graduate,illustrative_source
TRN-SIH26135-012397,20,Male,Bihar,Muzaffarpur,Urban,Diploma,illustrative_source
TRN-SIH26135-012398,40,Male,Karnataka,Mysuru,Rural,Graduate,illustrative_source
TRN-SIH26135-012399,26,Female,Bihar,Gaya,Rural,Graduate,illustrative_source
TRN-SIH26135-012400,26,Female,Bihar,Gaya,Rural,12th,illustrative_source
TRN-SIH26135-012401,33,Male,Odisha,Sambalpur,Rural,12th,illustrative_source
TRN-SIH26135-012402,28,Male,Gujarat,Rajkot,Rural,Graduate,illustrative_source
TRN-SIH26135-012403,24,Female,Karnataka,Hubballi,Rural,Diploma,illustrative_source
TRN-SIH26135-012404,25,Female,Karnataka,Bengaluru,Urban,ITI,illustrative_source
TRN-SIH26135-012405,28,Male,Telangana,Hyderabad,Urban,10th,illustrative_source
TRN-SIH26135-012406,23,Male,Gujarat,Rajkot,Urban,ITI,illustrative_source
TRN-SIH26135-012407,31,Male,Karnataka,Bengaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-012408,24,Male,Maharashtra,Nashik,Urban,Graduate,illustrative_source
TRN-SIH26135-012409,24,Male,Telangana,Warangal,Urban,ITI,illustrative_source
TRN-SIH26135-012410,24,Female,West Bengal,Howrah,Rural,ITI,illustrative_source
TRN-SIH26135-012411,18,Male,Punjab,Ludhiana,Urban,12th,illustrative_source
TRN-SIH26135-012412,25,Female,Uttar Pradesh,Lucknow,Rural,Diploma,illustrative_source
TRN-SIH26135-012413,30,Male,Tamil Nadu,Salem,Rural,Graduate,illustrative_source
TRN-SIH26135-012414,39,Female,Tamil Nadu,Chennai,Urban,Graduate,illustrative_source
TRN-SIH26135-012415,38,Male,Odisha,Sundargarh,Rural,10th,illustrative_source
TRN-SIH26135-012416,27,Male,Telangana,Hyderabad,Rural,Graduate,illustrative_source
TRN-SIH26135-012417,27,Male,Bihar,Gaya,Rural,12th,illustrative_source
TRN-SIH26135-012418,22,Female,Odisha,Khordha,Urban,12th,illustrative_source
TRN-SIH26135-012419,32,Female,West Bengal,Siliguri,Urban,12th,illustrative_source
TRN-SIH26135-012420,18,Female,Punjab,Ludhiana,Urban,ITI,illustrative_source
TRN-SIH26135-012421,21,Male,Gujarat,Vadodara,Rural,10th,illustrative_source
TRN-SIH26135-012422,18,Female,Odisha,Sambalpur,Urban,Graduate,illustrative_source
TRN-SIH26135-012423,26,Female,Karnataka,Mangaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-012424,28,Male,Uttar Pradesh,Varanasi,Urban,Diploma,illustrative_source
TRN-SIH26135-012425,19,Male,Tamil Nadu,Salem,Rural,12th,illustrative_source
TRN-SIH26135-012426,20,Male,Tamil Nadu,Salem,Urban,10th,illustrative_source
TRN-SIH26135-012427,31,Female,Rajasthan,Udaipur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-012428,25,Female,Rajasthan,Udaipur,Urban,10th,illustrative_source
TRN-SIH26135-012429,20,Female,Punjab,Amritsar,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012430,23,Male,Maharashtra,Nagpur,Urban,ITI,illustrative_source
TRN-SIH26135-012431,32,Female,Telangana,Hyderabad,Urban,ITI,illustrative_source
TRN-SIH26135-012432,31,Male,West Bengal,Durgapur,Rural,Graduate,illustrative_source
TRN-SIH26135-012433,26,Male,Rajasthan,Kota,Urban,12th,illustrative_source
TRN-SIH26135-012434,20,Male,Gujarat,Surat,Urban,ITI,illustrative_source
TRN-SIH26135-012435,18,Female,Tamil Nadu,Salem,Urban,Graduate,illustrative_source
TRN-SIH26135-012436,18,Female,Uttar Pradesh,Varanasi,Urban,Postgraduate,illustrative_source
TRN-SIH26135-012437,21,Male,Tamil Nadu,Salem,Urban,10th,illustrative_source
TRN-SIH26135-012438,31,Male,Maharashtra,Nashik,Rural,Graduate,illustrative_source
TRN-SIH26135-012439,22,Female,Gujarat,Vadodara,Rural,ITI,illustrative_source
TRN-SIH26135-012440,20,Female,Karnataka,Hubballi,Rural,Graduate,illustrative_source
TRN-SIH26135-012441,20,Male,Tamil Nadu,Coimbatore,Rural,12th,illustrative_source
TRN-SIH26135-012442,24,Female,Karnataka,Mysuru,Urban,Graduate,illustrative_source
TRN-SIH26135-012443,34,Female,Punjab,Ludhiana,Urban,Graduate,illustrative_source
TRN-SIH26135-012444,21,Female,Maharashtra,Nashik,Rural,12th,illustrative_source
TRN-SIH26135-012445,23,Female,Telangana,Hyderabad,Urban,Diploma,illustrative_source
TRN-SIH26135-012446,19,Female,Gujarat,Vadodara,Rural,12th,illustrative_source
TRN-SIH26135-012447,33,Male,Odisha,Khordha,Urban,Graduate,illustrative_source
