Trainee_ID,Course,Training_Provider,Training_Duration_Weeks,Attendance_Percent,Assessment_Score,Certification,Internship,Previous_Experience_Years,Target_Job_Role,Completion_Date,Training_Start_Date,Training_Performance,Data_Origin,State,District,Education_Level,Rural_Urban,Skill_Gap_Score,Missing_Skill_Count,Skill_Coverage_Percent,Snapshot_Date,Demand_Score,Skills_Text,Placement_Target
TRN-SIH26135-014845,Digital Marketing,Empower Skills Institute,8,70.0,82.7,No,No,2.1,Digital Marketing Executive,2024-01-13,2023-11-18,76.99,derived_training_snapshot,West Bengal,Howrah,Diploma,Urban,100.0,3,0.0,2024-01-01,36.57,javascript linux machine_learning,1
TRN-SIH26135-014846,Advanced Java Development,NextGen Academy,20,95.0,78.8,Yes,No,4.0,Software Developer,2024-01-26,2023-09-08,86.09,derived_training_snapshot,Telangana,Nizamabad,Graduate,Urban,100.0,3,0.0,2024-01-01,36.8,autocad azure cybersecurity,0
TRN-SIH26135-014847,Digital Marketing,NextGen Academy,12,81.4,73.8,No,No,1.2,Digital Marketing Executive,2024-02-08,2023-11-16,77.22,derived_training_snapshot,Uttar Pradesh,Kanpur,ITI,Rural,74.07,2,33.33,2024-02-01,67.92,communication cybersecurity data_analysis,1
TRN-SIH26135-014848,Cloud Computing,Pragati Learning Hub,8,82.6,86.9,No,Yes,2.6,Cloud Associate,2024-02-21,2023-12-27,84.97,derived_training_snapshot,Karnataka,Mangaluru,Graduate,Urban,100.0,3,0.0,2024-02-01,73.58,cybersecurity javascript machine_learning,1
TRN-SIH26135-014849,Electrical Technician,Empower Skills Institute,16,95.0,64.7,Yes,No,1.4,Technician,2024-03-05,2023-11-14,78.34,derived_training_snapshot,West Bengal,Kolkata,ITI,Urban,100.0,3,0.0,2024-03-01,29.46,cybersecurity healthcare_operations sales,1
TRN-SIH26135-014850,Advanced Java Development,NextGen Academy,12,90.1,64.5,Yes,Yes,3.7,Software Developer,2024-03-18,2023-12-25,76.02,derived_training_snapshot,Uttar Pradesh,Lucknow,Graduate,Rural,100.0,3,0.0,2024-03-01,42.4,linux machine_learning networking,1
TRN-SIH26135-014851,Web Development,Pragati Learning Hub,4,63.7,80.1,Yes,Yes,2.9,Web Developer,2024-03-31,2024-03-03,72.72,derived_training_snapshot,Karnataka,Mysuru,Graduate,Urban,82.54,2,33.33,2024-03-01,57.78,accounting networking sql,1
TRN-SIH26135-014852,Digital Marketing,SkillForge Institute,12,62.2,59.7,Yes,Yes,0.2,Digital Marketing Executive,2024-04-13,2024-01-20,60.83,derived_training_snapshot,Maharashtra,Pune,12th,Urban,81.05,2,33.33,2024-04-01,30.95,excel power_bi python,1
TRN-SIH26135-014853,Python Programming,Odisha Skill Centre,16,82.2,84.0,Yes,No,0.9,Software Developer,2024-04-26,2024-01-05,83.19,derived_training_snapshot,Uttar Pradesh,Lucknow,10th,Urban,100.0,3,0.0,2024-04-01,43.94,azure digital_marketing healthcare_operations,1
TRN-SIH26135-014854,Electrical Technician,SkillForge Institute,8,72.8,56.2,No,No,3.0,Technician,2024-05-09,2024-03-14,63.67,derived_training_snapshot,Bihar,Patna,10th,Rural,100.0,3,0.0,2024-05-01,23.81,communication java machine_learning,1
TRN-SIH26135-014855,Networking,Empower Skills Institute,20,68.3,76.9,No,Yes,2.6,Support Engineer,2024-05-22,2024-01-03,73.03,derived_training_snapshot,Gujarat,Surat,ITI,Rural,100.0,3,0.0,2024-05-01,20.56,excel javascript power_bi,0
TRN-SIH26135-014856,Python Programming,Digital India Centre,8,100.0,74.4,Yes,No,2.0,Software Developer,2024-06-04,2024-04-09,85.92,derived_training_snapshot,West Bengal,Kolkata,Diploma,Urban,100.0,3,0.0,2024-06-01,31.19,azure linux networking,1
TRN-SIH26135-014857,Healthcare Assistant,Empower Skills Institute,12,82.0,84.8,Yes,Yes,5.6,Healthcare Assistant,2024-06-17,2024-03-25,83.54,derived_training_snapshot,Telangana,Hyderabad,10th,Urban,70.0,2,33.33,2024-06-01,27.46,communication java networking,1
TRN-SIH26135-014858,Python Programming,Udaan Skills,16,84.3,51.3,Yes,No,2.2,Software Developer,2024-06-30,2024-03-10,66.15,derived_training_snapshot,Rajasthan,Jodhpur,ITI,Rural,100.0,3,0.0,2024-06-01,71.43,aws healthcare_operations networking,1
TRN-SIH26135-014859,Digital Marketing,Pragati Learning Hub,16,70.0,75.4,Yes,Yes,3.4,Digital Marketing Executive,2024-07-13,2024-03-23,72.97,derived_training_snapshot,Bihar,Patna,Graduate,Urban,100.0,3,0.0,2024-07-01,44.16,accounting linux power_bi,1
TRN-SIH26135-014860,Data Analytics,TechSkill Academy,8,68.8,69.5,No,No,3.1,Data Analyst,2024-07-26,2024-05-31,69.19,derived_training_snapshot,Bihar,Muzaffarpur,10th,Rural,33.74,1,66.67,2024-07-01,49.23,python sales sql,1
TRN-SIH26135-014861,Graphic Design,FutureWorks Training,8,80.8,79.5,Yes,Yes,1.0,Graphic Designer,2024-08-08,2024-06-13,80.09,derived_training_snapshot,Bihar,Gaya,Graduate,Urban,47.43,1,66.67,2024-08-01,37.09,digital_marketing excel sales,1
TRN-SIH26135-014862,Healthcare Assistant,Odisha Skill Centre,20,86.1,91.8,No,Yes,0.9,Healthcare Assistant,2024-08-21,2024-04-03,89.23,derived_training_snapshot,Kerala,Kozhikode,Postgraduate,Urban,80.0,2,33.33,2024-08-01,29.2,azure cybersecurity excel,1
TRN-SIH26135-014863,Networking,Odisha Skill Centre,20,96.6,99.5,No,No,1.1,Support Engineer,2024-09-03,2024-04-16,98.19,derived_training_snapshot,Gujarat,Vadodara,Graduate,Urban,75.0,2,33.33,2024-09-01,46.51,communication data_analysis python,1
TRN-SIH26135-014864,Python Programming,Digital India Centre,8,92.7,65.6,Yes,No,0.4,Software Developer,2024-09-16,2024-07-22,77.8,derived_training_snapshot,Rajasthan,Jaipur,12th,Rural,65.0,2,33.33,2024-09-01,37.5,communication java react,1
TRN-SIH26135-014865,Digital Marketing,Empower Skills Institute,12,77.4,74.9,Yes,No,0.7,Digital Marketing Executive,2024-09-29,2024-07-07,76.03,derived_training_snapshot,Uttar Pradesh,Kanpur,Graduate,Urban,80.0,2,33.33,2024-09-01,46.67,accounting excel networking,1
TRN-SIH26135-014866,Graphic Design,Odisha Skill Centre,8,89.3,82.8,Yes,Yes,2.1,Graphic Designer,2024-10-12,2024-08-17,85.72,derived_training_snapshot,Uttar Pradesh,Varanasi,12th,Rural,65.59,2,33.33,2024-10-01,64.1,data_analysis digital_marketing python,1
TRN-SIH26135-014867,Networking,National Training Network,6,78.4,68.9,Yes,Yes,3.3,Support Engineer,2024-10-25,2024-09-13,73.18,derived_training_snapshot,Rajasthan,Kota,12th,Urban,100.0,3,0.0,2024-10-01,54.63,java machine_learning sql,1
TRN-SIH26135-014868,Accounting & GST,Pragati Learning Hub,20,79.3,87.1,No,No,0.9,Account Executive,2024-11-07,2024-06-20,83.59,derived_training_snapshot,West Bengal,Howrah,ITI,Urban,70.0,2,33.33,2024-11-01,15.91,autocad data_analysis excel,1
TRN-SIH26135-014869,Machine Learning,FutureWorks Training,4,68.5,74.9,Yes,Yes,0.8,Data Analyst,2024-11-20,2024-10-23,72.02,derived_training_snapshot,Punjab,Ludhiana,12th,Rural,100.0,3,0.0,2024-11-01,32.74,accounting digital_marketing networking,1
TRN-SIH26135-014870,Healthcare Assistant,Odisha Skill Centre,6,83.9,86.9,No,No,1.7,Healthcare Assistant,2024-12-03,2024-10-22,85.55,derived_training_snapshot,Odisha,Sundargarh,12th,Rural,70.0,2,33.33,2024-12-01,61.48,accounting communication java,1
TRN-SIH26135-014871,Accounting & GST,NSDC Partner Hub,12,52.6,44.7,Yes,Yes,0.3,Account Executive,2024-12-16,2024-09-23,48.26,derived_training_snapshot,Karnataka,Bengaluru,Postgraduate,Urban,87.78,2,33.33,2024-12-01,66.12,communication healthcare_operations sql,1
TRN-SIH26135-014872,Networking,Pragati Learning Hub,8,88.6,100.0,Yes,Yes,0.2,Support Engineer,2024-12-29,2024-11-03,94.87,derived_training_snapshot,Karnataka,Hubballi,10th,Urban,100.0,3,0.0,2024-12-01,69.57,aws azure digital_marketing,1
TRN-SIH26135-014873,Web Development,Odisha Skill Centre,8,60.5,82.4,Yes,No,1.0,Web Developer,2025-01-11,2024-11-16,72.55,derived_training_snapshot,Bihar,Gaya,Diploma,Urban,39.61,1,66.67,2025-01-01,56.31,javascript machine_learning react,1
TRN-SIH26135-014874,Cybersecurity,National Training Network,8,73.1,49.8,Yes,Yes,1.8,Cybersecurity Associate,2025-01-24,2024-11-29,60.28,derived_training_snapshot,West Bengal,Kolkata,Graduate,Urban,57.7,1,66.67,2025-01-01,31.4,cybersecurity javascript networking,1
TRN-SIH26135-014875,Retail Operations,Udaan Skills,4,63.8,78.9,No,Yes,0.7,Sales Executive,2025-02-06,2025-01-09,72.11,derived_training_snapshot,Karnataka,Mysuru,Postgraduate,Rural,100.0,3,0.0,2025-02-01,66.39,javascript networking power_bi,1
TRN-SIH26135-014876,Python Programming,NextGen Academy,4,52.5,45.4,Yes,No,2.0,Software Developer,2025-02-19,2025-01-22,48.59,derived_training_snapshot,Tamil Nadu,Salem,Diploma,Urban,100.0,3,0.0,2025-02-01,54.35,autocad azure digital_marketing,1
TRN-SIH26135-014877,Cloud Computing,FutureWorks Training,12,93.9,68.3,Yes,No,2.1,Cloud Associate,2025-03-04,2024-12-10,79.82,derived_training_snapshot,West Bengal,Howrah,12th,Urban,100.0,3,0.0,2025-03-01,58.54,data_analysis digital_marketing react,1
TRN-SIH26135-014878,Python Programming,Digital India Centre,24,47.5,56.8,Yes,No,0.5,Software Developer,2025-03-17,2024-09-30,52.62,derived_training_snapshot,Maharashtra,Pune,10th,Urban,100.0,3,0.0,2025-03-01,59.38,autocad aws cybersecurity,1
TRN-SIH26135-014879,Cybersecurity,National Training Network,12,66.1,71.6,Yes,No,1.7,Cybersecurity Associate,2025-03-30,2025-01-05,69.12,derived_training_snapshot,Karnataka,Mysuru,Graduate,Rural,100.0,3,0.0,2025-03-01,31.41,autocad azure communication,1
TRN-SIH26135-014880,Healthcare Assistant,FutureWorks Training,16,64.7,73.0,Yes,No,0.4,Healthcare Assistant,2025-04-12,2024-12-21,69.27,derived_training_snapshot,Punjab,Jalandhar,Graduate,Rural,100.0,3,0.0,2025-04-01,28.57,cybersecurity python react,0
TRN-SIH26135-014881,Mobile App Development,Pragati Learning Hub,12,73.5,58.9,Yes,Yes,8.7,Software Developer,2025-04-25,2025-01-31,65.47,derived_training_snapshot,Tamil Nadu,Chennai,Graduate,Rural,100.0,3,0.0,2025-04-01,39.25,communication excel react,1
TRN-SIH26135-014882,Web Development,SkillForge Institute,12,98.4,94.6,Yes,No,4.2,Web Developer,2025-05-08,2025-02-13,96.31,derived_training_snapshot,Punjab,Jalandhar,10th,Urban,100.0,3,0.0,2025-05-01,43.8,aws cybersecurity machine_learning,1
TRN-SIH26135-014883,Electrical Technician,NSDC Partner Hub,8,70.5,78.0,Yes,Yes,0.9,Technician,2025-05-21,2025-03-26,74.62,derived_training_snapshot,Uttar Pradesh,Varanasi,Graduate,Rural,100.0,3,0.0,2025-05-01,49.69,accounting machine_learning python,1
TRN-SIH26135-014884,Advanced Java Development,NSDC Partner Hub,8,63.7,79.1,Yes,No,1.6,Software Developer,2025-06-03,2025-04-08,72.17,derived_training_snapshot,Kerala,Kozhikode,12th,Rural,100.0,3,0.0,2025-06-01,22.54,cybersecurity data_analysis networking,0
TRN-SIH26135-014885,Accounting & GST,Odisha Skill Centre,20,90.1,72.9,Yes,Yes,2.4,Account Executive,2025-06-16,2025-01-27,80.64,derived_training_snapshot,Punjab,Jalandhar,ITI,Rural,100.0,3,0.0,2025-06-01,31.74,cybersecurity javascript linux,1
TRN-SIH26135-014886,Machine Learning,TechSkill Academy,12,83.4,84.7,Yes,Yes,4.4,Data Analyst,2025-06-29,2025-04-06,84.12,derived_training_snapshot,Uttar Pradesh,Lucknow,12th,Urban,100.0,3,0.0,2025-06-01,26.67,cybersecurity data_analysis digital_marketing,1
TRN-SIH26135-014887,Cybersecurity,NextGen Academy,20,73.9,62.8,Yes,No,3.8,Cybersecurity Associate,2025-07-12,2025-02-22,67.8,derived_training_snapshot,Uttar Pradesh,Agra,12th,Rural,100.0,3,0.0,2025-07-01,19.86,accounting data_analysis machine_learning,0
TRN-SIH26135-014888,Web Development,SkillForge Institute,20,88.3,70.4,Yes,No,2.1,Web Developer,2025-07-25,2025-03-07,78.46,derived_training_snapshot,West Bengal,Kolkata,Postgraduate,Urban,65.0,2,33.33,2025-07-01,67.9,digital_marketing java react,1
TRN-SIH26135-014889,Retail Operations,Udaan Skills,16,60.6,52.6,Yes,Yes,3.1,Sales Executive,2025-08-07,2025-04-17,56.2,derived_training_snapshot,Uttar Pradesh,Lucknow,12th,Urban,71.86,2,33.33,2025-08-01,39.52,aws communication linux,1
TRN-SIH26135-014890,Advanced Java Development,Digital India Centre,20,74.0,72.2,Yes,No,1.2,Software Developer,2025-08-20,2025-04-02,73.01,derived_training_snapshot,Odisha,Khordha,ITI,Urban,70.0,2,33.33,2025-08-01,57.89,cybersecurity data_analysis sql,1
TRN-SIH26135-014891,Web Development,Odisha Skill Centre,12,96.3,72.9,Yes,Yes,1.5,Web Developer,2025-09-02,2025-06-10,83.43,derived_training_snapshot,Uttar Pradesh,Lucknow,Postgraduate,Urban,60.0,2,33.33,2025-09-01,50.75,data_analysis healthcare_operations javascript,1
TRN-SIH26135-014892,Networking,Empower Skills Institute,20,81.6,78.3,Yes,Yes,1.6,Support Engineer,2025-09-15,2025-04-28,79.78,derived_training_snapshot,Rajasthan,Jaipur,12th,Urban,100.0,3,0.0,2025-09-01,29.92,accounting cybersecurity digital_marketing,1
TRN-SIH26135-014893,Digital Marketing,FutureWorks Training,16,73.5,89.7,Yes,Yes,3.0,Digital Marketing Executive,2025-09-28,2025-06-08,82.41,derived_training_snapshot,Kerala,Kozhikode,10th,Urban,100.0,3,0.0,2025-09-01,16.52,linux networking sql,1
TRN-SIH26135-014894,Healthcare Assistant,NSDC Partner Hub,8,72.4,73.4,Yes,No,0.9,Healthcare Assistant,2025-10-11,2025-08-16,72.95,derived_training_snapshot,Rajasthan,Jaipur,10th,Urban,76.69,2,33.33,2025-10-01,22.45,communication data_analysis machine_learning,1
TRN-SIH26135-014895,Networking,FutureWorks Training,24,58.8,73.6,Yes,Yes,3.8,Support Engineer,2025-10-24,2025-05-09,66.94,derived_training_snapshot,Tamil Nadu,Madurai,Graduate,Urban,100.0,3,0.0,2025-10-01,50.88,autocad azure sales,1
TRN-SIH26135-014896,Networking,TechSkill Academy,12,72.6,73.9,Yes,No,2.2,Support Engineer,2025-11-06,2025-08-14,73.31,derived_training_snapshot,Tamil Nadu,Chennai,Graduate,Urban,74.75,2,33.33,2025-11-01,54.35,data_analysis linux power_bi,1
TRN-SIH26135-014897,Machine Learning,Empower Skills Institute,24,98.8,77.3,No,Yes,3.2,Data Analyst,2025-11-19,2025-06-04,86.97,derived_training_snapshot,Rajasthan,Kota,Graduate,Rural,100.0,3,0.0,2025-11-01,64.57,autocad cybersecurity machine_learning,1
TRN-SIH26135-014898,Accounting & GST,NextGen Academy,12,74.3,57.0,No,Yes,0.9,Account Executive,2025-12-02,2025-09-09,64.78,derived_training_snapshot,Karnataka,Mangaluru,Graduate,Rural,80.59,2,33.33,2025-12-01,43.22,azure excel healthcare_operations,0
TRN-SIH26135-014899,Web Development,TechSkill Academy,4,48.9,68.5,Yes,Yes,6.6,Web Developer,2025-12-15,2025-11-17,59.68,derived_training_snapshot,Tamil Nadu,Madurai,12th,Urban,100.0,3,0.0,2025-12-01,53.95,autocad aws power_bi,1
TRN-SIH26135-014900,Healthcare Assistant,National Training Network,8,100.0,80.9,Yes,Yes,1.6,Healthcare Assistant,2024-01-08,2023-11-13,89.5,derived_training_snapshot,Karnataka,Bengaluru,10th,Urban,100.0,3,0.0,2024-01-01,57.76,data_analysis networking react,1
TRN-SIH26135-014901,Advanced Java Development,Empower Skills Institute,8,58.4,72.2,Yes,Yes,2.0,Software Developer,2024-01-21,2023-11-26,65.99,derived_training_snapshot,Gujarat,Rajkot,Diploma,Urban,100.0,3,0.0,2024-01-01,41.24,excel networking power_bi,1
TRN-SIH26135-014902,Healthcare Assistant,FutureWorks Training,12,88.8,81.0,Yes,No,1.4,Healthcare Assistant,2024-02-03,2023-11-11,84.51,derived_training_snapshot,Maharashtra,Mumbai,Graduate,Rural,80.17,2,33.33,2024-02-01,30.38,digital_marketing excel sql,1
TRN-SIH26135-014903,Advanced Java Development,Digital India Centre,8,79.5,80.9,Yes,No,3.5,Software Developer,2024-02-16,2023-12-22,80.27,derived_training_snapshot,Rajasthan,Jaipur,12th,Rural,100.0,3,0.0,2024-02-01,58.93,accounting autocad aws,1
TRN-SIH26135-014904,Data Analytics,NextGen Academy,8,75.5,64.0,Yes,Yes,2.2,Data Analyst,2024-02-29,2024-01-04,69.18,derived_training_snapshot,Telangana,Nizamabad,ITI,Urban,100.0,3,0.0,2024-02-01,59.12,aws communication javascript,1
TRN-SIH26135-014905,Data Analytics,Odisha Skill Centre,20,60.4,69.0,Yes,Yes,1.6,Data Analyst,2024-03-13,2023-10-25,65.13,derived_training_snapshot,Telangana,Nizamabad,12th,Urban,100.0,3,0.0,2024-03-01,26.58,communication cybersecurity excel,1
TRN-SIH26135-014906,Accounting & GST,Digital India Centre,12,57.8,63.7,Yes,Yes,0.9,Account Executive,2024-03-26,2024-01-02,61.05,derived_training_snapshot,Karnataka,Bengaluru,Graduate,Rural,64.81,2,33.33,2024-03-01,23.65,accounting healthcare_operations power_bi,1
TRN-SIH26135-014907,Cybersecurity,FutureWorks Training,4,60.8,72.2,Yes,Yes,3.5,Cybersecurity Associate,2024-04-08,2024-03-11,67.07,derived_training_snapshot,West Bengal,Kolkata,12th,Urban,40.47,1,66.67,2024-04-01,53.41,cybersecurity machine_learning networking,1
TRN-SIH26135-014908,Networking,SkillForge Institute,12,79.2,76.1,No,Yes,0.9,Support Engineer,2024-04-21,2024-01-28,77.5,derived_training_snapshot,Rajasthan,Udaipur,Diploma,Urban,100.0,3,0.0,2024-04-01,27.41,autocad azure data_analysis,1
TRN-SIH26135-014909,Mobile App Development,Digital India Centre,8,63.0,77.9,Yes,Yes,1.6,Software Developer,2024-05-04,2024-03-09,71.2,derived_training_snapshot,Uttar Pradesh,Lucknow,12th,Urban,72.28,2,33.33,2024-05-01,45.32,cybersecurity data_analysis python,1
TRN-SIH26135-014910,Web Development,Digital India Centre,8,78.0,74.2,Yes,Yes,3.5,Web Developer,2024-05-17,2024-03-22,75.91,derived_training_snapshot,Bihar,Muzaffarpur,10th,Rural,100.0,3,0.0,2024-05-01,53.06,aws digital_marketing java,1
TRN-SIH26135-014911,Networking,National Training Network,16,89.1,82.4,Yes,Yes,1.7,Support Engineer,2024-05-30,2024-02-08,85.42,derived_training_snapshot,Telangana,Warangal,Graduate,Urban,100.0,3,0.0,2024-05-01,42.46,machine_learning power_bi sql,1
TRN-SIH26135-014912,Web Development,National Training Network,12,66.8,77.2,No,No,2.4,Web Developer,2024-06-12,2024-03-20,72.52,derived_training_snapshot,Gujarat,Vadodara,12th,Urban,100.0,3,0.0,2024-06-01,44.7,autocad aws networking,0
TRN-SIH26135-014913,Digital Marketing,Pragati Learning Hub,12,82.2,76.1,Yes,No,0.1,Digital Marketing Executive,2024-06-25,2024-04-02,78.84,derived_training_snapshot,Gujarat,Surat,10th,Rural,80.0,2,33.33,2024-06-01,47.9,excel power_bi sql,1
TRN-SIH26135-014914,Digital Marketing,Pragati Learning Hub,12,100.0,100.0,No,No,4.5,Digital Marketing Executive,2024-07-08,2024-04-15,100.0,derived_training_snapshot,Uttar Pradesh,Kanpur,Graduate,Rural,100.0,3,0.0,2024-07-01,42.11,azure healthcare_operations networking,1
TRN-SIH26135-014915,Electrical Technician,National Training Network,16,66.2,83.8,Yes,No,3.0,Technician,2024-07-21,2024-03-31,75.88,derived_training_snapshot,Rajasthan,Jaipur,12th,Rural,100.0,3,0.0,2024-07-01,37.74,azure digital_marketing healthcare_operations,1
TRN-SIH26135-014916,Python Programming,Pragati Learning Hub,24,76.8,45.9,Yes,No,1.8,Software Developer,2024-08-03,2024-02-17,59.81,derived_training_snapshot,Kerala,Kozhikode,Graduate,Urban,100.0,3,0.0,2024-08-01,34.31,healthcare_operations power_bi react,1
TRN-SIH26135-014917,Cloud Computing,Empower Skills Institute,12,72.1,48.2,Yes,Yes,6.4,Cloud Associate,2024-08-16,2024-05-24,58.96,derived_training_snapshot,Punjab,Amritsar,12th,Urban,100.0,3,0.0,2024-08-01,57.97,communication react sales,0
TRN-SIH26135-014918,Cybersecurity,FutureWorks Training,12,96.7,85.5,Yes,No,3.2,Cybersecurity Associate,2024-08-29,2024-06-06,90.54,derived_training_snapshot,West Bengal,Siliguri,ITI,Rural,70.0,2,33.33,2024-08-01,33.33,aws linux sales,1
TRN-SIH26135-014919,Networking,FutureWorks Training,16,87.9,87.9,No,No,2.3,Support Engineer,2024-09-11,2024-05-22,87.9,derived_training_snapshot,Tamil Nadu,Salem,12th,Rural,75.0,2,33.33,2024-09-01,49.57,azure communication machine_learning,1
TRN-SIH26135-014920,Python Programming,FutureWorks Training,6,88.9,75.0,Yes,No,3.3,Software Developer,2024-09-24,2024-08-13,81.25,derived_training_snapshot,Rajasthan,Udaipur,12th,Rural,5.68,0,100.0,2024-09-01,34.81,java python sql,1
TRN-SIH26135-014921,Accounting & GST,TechSkill Academy,20,64.2,81.2,Yes,No,2.3,Account Executive,2024-10-07,2024-05-20,73.55,derived_training_snapshot,Gujarat,Surat,10th,Rural,53.62,2,33.33,2024-10-01,49.49,accounting healthcare_operations python,1
TRN-SIH26135-014922,Digital Marketing,SkillForge Institute,24,60.6,50.4,No,No,2.8,Digital Marketing Executive,2024-10-20,2024-05-05,54.99,derived_training_snapshot,Karnataka,Hubballi,12th,Rural,100.0,3,0.0,2024-10-01,26.72,java power_bi sql,1
TRN-SIH26135-014923,Digital Marketing,SkillForge Institute,12,68.3,58.4,Yes,Yes,5.6,Digital Marketing Executive,2024-11-02,2024-08-10,62.86,derived_training_snapshot,Maharashtra,Nashik,Postgraduate,Rural,100.0,3,0.0,2024-11-01,25.96,accounting python sales,1
TRN-SIH26135-014924,Electrical Technician,Pragati Learning Hub,6,84.9,93.6,No,Yes,5.1,Technician,2024-11-15,2024-10-04,89.69,derived_training_snapshot,Gujarat,Rajkot,Diploma,Urban,100.0,3,0.0,2024-11-01,30.95,accounting machine_learning power_bi,1
TRN-SIH26135-014925,Digital Marketing,SkillForge Institute,20,93.3,83.1,Yes,Yes,2.9,Digital Marketing Executive,2024-11-28,2024-07-11,87.69,derived_training_snapshot,Uttar Pradesh,Kanpur,12th,Rural,70.0,2,33.33,2024-11-01,50.0,communication healthcare_operations linux,1
TRN-SIH26135-014926,Networking,Digital India Centre,6,94.9,89.2,Yes,No,2.7,Support Engineer,2024-12-11,2024-10-30,91.77,derived_training_snapshot,Odisha,Cuttack,12th,Urban,100.0,3,0.0,2024-12-01,40.76,autocad java sales,1
TRN-SIH26135-014927,Accounting & GST,Digital India Centre,16,70.7,94.4,No,No,1.4,Account Executive,2024-12-24,2024-09-03,83.74,derived_training_snapshot,Rajasthan,Jaipur,12th,Rural,100.0,3,0.0,2024-12-01,69.77,aws digital_marketing sql,1
TRN-SIH26135-014928,Cloud Computing,SkillForge Institute,16,69.3,77.3,Yes,Yes,0.1,Cloud Associate,2025-01-06,2024-09-16,73.7,derived_training_snapshot,Punjab,Amritsar,12th,Urban,46.45,1,66.67,2025-01-01,62.5,azure linux machine_learning,1
