Employment_ID,Trainee_ID,Actual_Job_Role,Industry,Employment_Type,Start_Date,End_Date,Termination_Observed,Data_Origin
EMP-009121,TRN-SIH26135-010604,Cybersecurity Associate,E-commerce,Full-time,2024-12-19,,False,synthetic_derived
EMP-009122,TRN-SIH26135-010605,Cybersecurity Associate,Retail,Full-time,2025-01-02,,False,synthetic_derived
EMP-009123,TRN-SIH26135-010606,Digital Marketing Executive,Telecom,Full-time,2025-01-16,,False,synthetic_derived
EMP-009124,TRN-SIH26135-010607,Technician,Healthcare,Apprenticeship,2025-01-30,,False,synthetic_derived
EMP-009125,TRN-SIH26135-010610,Digital Marketing Executive,IT Services,Apprenticeship,2025-03-11,,False,synthetic_derived
EMP-009126,TRN-SIH26135-010612,Support Engineer,Logistics,Apprenticeship,2025-04-07,,False,synthetic_derived
EMP-009127,TRN-SIH26135-010614,Sales Executive,Retail,Full-time,2025-05-04,,False,synthetic_derived
EMP-009128,TRN-SIH26135-010615,Cloud Associate,Banking & Finance,Full-time,2025-05-18,,False,synthetic_derived
EMP-009129,TRN-SIH26135-010616,Cybersecurity Associate,IT Services,Part-time,2025-06-01,,False,synthetic_derived
EMP-009130,TRN-SIH26135-010617,Data Analyst,Retail,Full-time,2025-06-15,,False,synthetic_derived
EMP-009131,TRN-SIH26135-010619,Cybersecurity Associate,Government Services,Full-time,2025-07-12,,False,synthetic_derived
EMP-009132,TRN-SIH26135-010620,Cloud Associate,Banking & Finance,Full-time,2025-07-26,,False,synthetic_derived
EMP-009133,TRN-SIH26135-010621,Technician,Logistics,Full-time,2025-08-09,,False,synthetic_derived
EMP-009134,TRN-SIH26135-010622,Support Engineer,Logistics,Full-time,2025-08-23,,False,synthetic_derived
EMP-009135,TRN-SIH26135-010623,Cybersecurity Associate,Healthcare,Full-time,2025-09-06,,False,synthetic_derived
EMP-009136,TRN-SIH26135-010624,Data Analyst,Government Services,Apprenticeship,2025-09-20,,False,synthetic_derived
EMP-009137,TRN-SIH26135-010625,Healthcare Assistant,Healthcare,Full-time,2025-10-04,,False,synthetic_derived
EMP-009138,TRN-SIH26135-010627,Cloud Associate,Telecom,Full-time,2025-10-31,,False,synthetic_derived
EMP-009139,TRN-SIH26135-010628,Digital Marketing Executive,Manufacturing,Full-time,2025-11-14,,False,synthetic_derived
EMP-009140,TRN-SIH26135-010629,Data Analyst,IT Services,Apprenticeship,2025-11-28,,False,synthetic_derived
EMP-009141,TRN-SIH26135-010630,Graphic Designer,Banking & Finance,Self-employed,2025-12-12,2026-01-16,True,synthetic_derived
EMP-009142,TRN-SIH26135-010631,Software Developer,Government Services,Self-employed,2025-12-26,2026-01-31,True,synthetic_derived
EMP-009143,TRN-SIH26135-010632,Web Developer,Government Services,Full-time,2026-01-09,,False,synthetic_derived
EMP-009144,TRN-SIH26135-010633,Technician,Banking & Finance,Full-time,2026-01-23,,False,synthetic_derived
EMP-009145,TRN-SIH26135-010634,Technician,Telecom,Apprenticeship,2026-02-06,,False,synthetic_derived
EMP-009146,TRN-SIH26135-010635,Support Engineer,Education,Full-time,2024-03-02,,False,synthetic_derived
EMP-009147,TRN-SIH26135-010636,Software Developer,IT Services,Full-time,2024-03-16,,False,synthetic_derived
EMP-009148,TRN-SIH26135-010638,Digital Marketing Executive,Retail,Full-time,2024-04-12,,False,synthetic_derived
EMP-009149,TRN-SIH26135-010639,Graphic Designer,Manufacturing,Apprenticeship,2024-04-26,,False,synthetic_derived
EMP-009150,TRN-SIH26135-010640,Cloud Associate,IT Services,Full-time,2024-05-10,,False,synthetic_derived
EMP-009151,TRN-SIH26135-010641,Software Developer,Education,Apprenticeship,2024-05-24,,False,synthetic_derived
EMP-009152,TRN-SIH26135-010642,Software Developer,Telecom,Contract,2024-06-07,2024-07-23,True,synthetic_derived
EMP-009153,TRN-SIH26135-010643,Support Engineer,Manufacturing,Full-time,2024-06-21,2024-08-07,True,synthetic_derived
EMP-009154,TRN-SIH26135-010644,Sales Executive,Logistics,Apprenticeship,2024-07-05,,False,synthetic_derived
EMP-009155,TRN-SIH26135-010645,Graphic Designer,Manufacturing,Apprenticeship,2024-07-19,,False,synthetic_derived
EMP-009156,TRN-SIH26135-010646,Graphic Designer,Manufacturing,Full-time,2024-08-02,,False,synthetic_derived
EMP-009157,TRN-SIH26135-010647,Cybersecurity Associate,Banking & Finance,Contract,2024-08-16,,False,synthetic_derived
EMP-009158,TRN-SIH26135-010648,Cloud Associate,Healthcare,Self-employed,2024-08-30,,False,synthetic_derived
EMP-009159,TRN-SIH26135-010649,Support Engineer,E-commerce,Full-time,2024-09-13,,False,synthetic_derived
EMP-009160,TRN-SIH26135-010650,Healthcare Assistant,Telecom,Full-time,2024-09-27,,False,synthetic_derived
EMP-009161,TRN-SIH26135-010651,Account Executive,IT Services,Self-employed,2024-10-11,,False,synthetic_derived
EMP-009162,TRN-SIH26135-010652,Web Developer,Telecom,Full-time,2024-10-25,,False,synthetic_derived
EMP-009163,TRN-SIH26135-010653,Web Developer,Retail,Full-time,2024-11-08,,False,synthetic_derived
EMP-009164,TRN-SIH26135-010654,Software Developer,IT Services,Full-time,2024-11-22,,False,synthetic_derived
EMP-009165,TRN-SIH26135-010656,Web Developer,Manufacturing,Full-time,2024-12-19,,False,synthetic_derived
EMP-009166,TRN-SIH26135-010657,Technician,Logistics,Full-time,2025-01-02,,False,synthetic_derived
EMP-009167,TRN-SIH26135-010658,Healthcare Assistant,E-commerce,Full-time,2025-01-16,,False,synthetic_derived
EMP-009168,TRN-SIH26135-010659,Data Analyst,Telecom,Full-time,2025-01-30,,False,synthetic_derived
EMP-009169,TRN-SIH26135-010660,Healthcare Assistant,Telecom,Contract,2025-02-13,,False,synthetic_derived
EMP-009170,TRN-SIH26135-010662,Data Analyst,Education,Full-time,2025-03-12,,False,synthetic_derived
EMP-009171,TRN-SIH26135-010663,Graphic Designer,Education,Part-time,2025-01-15,,False,synthetic_derived
EMP-009172,TRN-SIH26135-010664,Cybersecurity Associate,Manufacturing,Full-time,2025-01-29,,False,synthetic_derived
EMP-009173,TRN-SIH26135-010668,Cloud Associate,Healthcare,Self-employed,2025-03-23,,False,synthetic_derived
EMP-009174,TRN-SIH26135-010669,Software Developer,E-commerce,Contract,2025-04-06,,False,synthetic_derived
EMP-009175,TRN-SIH26135-010670,Sales Executive,Manufacturing,Full-time,2025-04-20,,False,synthetic_derived
EMP-009176,TRN-SIH26135-010671,Digital Marketing Executive,Education,Full-time,2025-05-04,,False,synthetic_derived
EMP-009177,TRN-SIH26135-010672,Support Engineer,Banking & Finance,Part-time,2025-05-18,,False,synthetic_derived
EMP-009178,TRN-SIH26135-010673,Software Developer,Logistics,Part-time,2025-06-01,,False,synthetic_derived
EMP-009179,TRN-SIH26135-010674,Sales Executive,Logistics,Apprenticeship,2025-06-15,,False,synthetic_derived
EMP-009180,TRN-SIH26135-010675,Software Developer,Government Services,Full-time,2025-06-29,2025-09-11,True,synthetic_derived
EMP-009181,TRN-SIH26135-010676,Cybersecurity Associate,Healthcare,Part-time,2025-07-13,2025-09-26,True,synthetic_derived
EMP-009182,TRN-SIH26135-010677,Sales Executive,Retail,Full-time,2025-07-27,,False,synthetic_derived
EMP-009183,TRN-SIH26135-010678,Sales Executive,Logistics,Full-time,2025-08-10,,False,synthetic_derived
EMP-009184,TRN-SIH26135-010679,Cybersecurity Associate,Banking & Finance,Full-time,2025-08-24,,False,synthetic_derived
EMP-009185,TRN-SIH26135-010680,Technician,Banking & Finance,Contract,2025-09-07,,False,synthetic_derived
EMP-009186,TRN-SIH26135-010681,Account Executive,E-commerce,Full-time,2025-09-21,,False,synthetic_derived
EMP-009187,TRN-SIH26135-010682,Web Developer,E-commerce,Apprenticeship,2025-10-05,,False,synthetic_derived
EMP-009188,TRN-SIH26135-010683,Healthcare Assistant,Manufacturing,Self-employed,2025-10-19,,False,synthetic_derived
EMP-009189,TRN-SIH26135-010685,Digital Marketing Executive,E-commerce,Full-time,2025-11-15,,False,synthetic_derived
EMP-009190,TRN-SIH26135-010686,Account Executive,Healthcare,Full-time,2025-11-29,,False,synthetic_derived
EMP-009191,TRN-SIH26135-010687,Cybersecurity Associate,Government Services,Apprenticeship,2025-12-13,,False,synthetic_derived
EMP-009192,TRN-SIH26135-010688,Cloud Associate,Manufacturing,Full-time,2025-12-27,,False,synthetic_derived
EMP-009193,TRN-SIH26135-010689,Sales Executive,Manufacturing,Full-time,2026-01-10,,False,synthetic_derived
EMP-009194,TRN-SIH26135-010690,Sales Executive,IT Services,Part-time,2026-01-24,2026-04-22,True,synthetic_derived
EMP-009195,TRN-SIH26135-010691,Software Developer,Logistics,Full-time,2024-02-18,2024-05-17,True,synthetic_derived
EMP-009196,TRN-SIH26135-010692,Account Executive,IT Services,Part-time,2024-03-03,2024-06-01,True,synthetic_derived
EMP-009197,TRN-SIH26135-010693,Data Analyst,IT Services,Full-time,2024-03-17,,False,synthetic_derived
EMP-009198,TRN-SIH26135-010694,Support Engineer,Logistics,Apprenticeship,2024-03-31,,False,synthetic_derived
EMP-009199,TRN-SIH26135-010695,Digital Marketing Executive,Logistics,Full-time,2024-04-14,2024-07-16,True,synthetic_derived
EMP-009200,TRN-SIH26135-010696,Account Executive,Logistics,Full-time,2024-04-28,,False,synthetic_derived
EMP-009201,TRN-SIH26135-010697,Sales Executive,Education,Full-time,2024-05-12,,False,synthetic_derived
EMP-009202,TRN-SIH26135-010698,Cybersecurity Associate,IT Services,Part-time,2024-05-26,,False,synthetic_derived
EMP-009203,TRN-SIH26135-010699,Software Developer,Retail,Full-time,2024-06-09,,False,synthetic_derived
EMP-009204,TRN-SIH26135-010700,Digital Marketing Executive,Manufacturing,Apprenticeship,2024-06-23,,False,synthetic_derived
EMP-009205,TRN-SIH26135-010701,Support Engineer,Retail,Full-time,2024-07-07,,False,synthetic_derived
EMP-009206,TRN-SIH26135-010702,Software Developer,Logistics,Full-time,2024-07-21,,False,synthetic_derived
EMP-009207,TRN-SIH26135-010703,Cloud Associate,Telecom,Full-time,2024-08-04,,False,synthetic_derived
EMP-009208,TRN-SIH26135-010704,Cloud Associate,Government Services,Apprenticeship,2024-08-18,,False,synthetic_derived
EMP-009209,TRN-SIH26135-010705,Support Engineer,Government Services,Apprenticeship,2024-09-01,,False,synthetic_derived
EMP-009210,TRN-SIH26135-010706,Web Developer,Retail,Part-time,2024-09-15,,False,synthetic_derived
EMP-009211,TRN-SIH26135-010707,Data Analyst,Education,Apprenticeship,2024-09-29,2025-01-12,True,synthetic_derived
EMP-009212,TRN-SIH26135-010708,Graphic Designer,Healthcare,Part-time,2024-10-13,,False,synthetic_derived
EMP-009213,TRN-SIH26135-010709,Technician,Telecom,Full-time,2024-10-27,,False,synthetic_derived
EMP-009214,TRN-SIH26135-010710,Graphic Designer,E-commerce,Contract,2024-11-10,,False,synthetic_derived
EMP-009215,TRN-SIH26135-010711,Digital Marketing Executive,Retail,Apprenticeship,2024-11-24,,False,synthetic_derived
EMP-009216,TRN-SIH26135-010712,Web Developer,Government Services,Part-time,2024-12-08,2025-03-28,True,synthetic_derived
EMP-009217,TRN-SIH26135-010713,Cloud Associate,Education,Full-time,2024-12-22,,False,synthetic_derived
EMP-009218,TRN-SIH26135-010714,Cybersecurity Associate,Telecom,Apprenticeship,2025-01-05,,False,synthetic_derived
EMP-009219,TRN-SIH26135-010715,Graphic Designer,Manufacturing,Contract,2025-01-19,,False,synthetic_derived
EMP-009220,TRN-SIH26135-010716,Cybersecurity Associate,Logistics,Full-time,2025-02-02,,False,synthetic_derived
EMP-009221,TRN-SIH26135-010717,Support Engineer,IT Services,Full-time,2025-02-16,,False,synthetic_derived
EMP-009222,TRN-SIH26135-010719,Technician,E-commerce,Self-employed,2025-03-15,,False,synthetic_derived
EMP-009223,TRN-SIH26135-010720,Sales Executive,Retail,Part-time,2025-03-29,,False,synthetic_derived
EMP-009224,TRN-SIH26135-010721,Technician,IT Services,Contract,2025-04-12,,False,synthetic_derived
EMP-009225,TRN-SIH26135-010722,Digital Marketing Executive,Logistics,Apprenticeship,2025-04-26,2025-08-23,True,synthetic_derived
EMP-009226,TRN-SIH26135-010723,Graphic Designer,Logistics,Apprenticeship,2025-05-10,,False,synthetic_derived
EMP-009227,TRN-SIH26135-010724,Web Developer,IT Services,Full-time,2025-05-24,,False,synthetic_derived
EMP-009228,TRN-SIH26135-010725,Support Engineer,Retail,Full-time,2025-06-07,,False,synthetic_derived
EMP-009229,TRN-SIH26135-010726,Account Executive,IT Services,Contract,2025-06-21,,False,synthetic_derived
EMP-009230,TRN-SIH26135-010727,Technician,Banking & Finance,Contract,2025-07-05,2025-11-06,True,synthetic_derived
EMP-009231,TRN-SIH26135-010728,Account Executive,Education,Apprenticeship,2025-07-19,,False,synthetic_derived
EMP-009232,TRN-SIH26135-010729,Digital Marketing Executive,Banking & Finance,Self-employed,2025-08-02,,False,synthetic_derived
EMP-009233,TRN-SIH26135-010730,Software Developer,Manufacturing,Full-time,2025-08-16,,False,synthetic_derived
EMP-009234,TRN-SIH26135-010731,Support Engineer,E-commerce,Full-time,2025-08-30,,False,synthetic_derived
EMP-009235,TRN-SIH26135-010732,Sales Executive,Banking & Finance,Full-time,2025-09-13,,False,synthetic_derived
EMP-009236,TRN-SIH26135-010733,Cybersecurity Associate,Banking & Finance,Self-employed,2025-09-27,,False,synthetic_derived
EMP-009237,TRN-SIH26135-010734,Data Analyst,Healthcare,Full-time,2025-10-11,,False,synthetic_derived
EMP-009238,TRN-SIH26135-010735,Graphic Designer,Banking & Finance,Full-time,2025-10-25,,False,synthetic_derived
EMP-009239,TRN-SIH26135-010736,Healthcare Assistant,Manufacturing,Full-time,2025-11-08,,False,synthetic_derived
EMP-009240,TRN-SIH26135-010737,Account Executive,Banking & Finance,Contract,2025-11-22,,False,synthetic_derived
EMP-009241,TRN-SIH26135-010738,Data Analyst,Government Services,Full-time,2025-09-27,,False,synthetic_derived
EMP-009242,TRN-SIH26135-010739,Web Developer,Banking & Finance,Part-time,2025-10-11,,False,synthetic_derived
EMP-009243,TRN-SIH26135-010740,Software Developer,Retail,Contract,2025-10-25,,False,synthetic_derived
EMP-009244,TRN-SIH26135-010741,Technician,Retail,Full-time,2025-11-08,2026-03-26,True,synthetic_derived
EMP-009245,TRN-SIH26135-010742,Cloud Associate,Healthcare,Full-time,2025-11-22,,False,synthetic_derived
EMP-009246,TRN-SIH26135-010744,Cloud Associate,E-commerce,Self-employed,2025-12-19,,False,synthetic_derived
EMP-009247,TRN-SIH26135-010745,Cybersecurity Associate,IT Services,Apprenticeship,2026-01-02,,False,synthetic_derived
EMP-009248,TRN-SIH26135-010746,Sales Executive,Education,Full-time,2024-01-27,,False,synthetic_derived
EMP-009249,TRN-SIH26135-010748,Cybersecurity Associate,Education,Self-employed,2024-02-23,,False,synthetic_derived
EMP-009250,TRN-SIH26135-010749,Digital Marketing Executive,Education,Part-time,2024-03-08,,False,synthetic_derived
EMP-009251,TRN-SIH26135-010750,Technician,IT Services,Full-time,2024-03-22,2024-08-14,True,synthetic_derived
EMP-009252,TRN-SIH26135-010751,Data Analyst,Education,Full-time,2024-04-05,,False,synthetic_derived
EMP-009253,TRN-SIH26135-010752,Support Engineer,Government Services,Full-time,2024-04-19,,False,synthetic_derived
EMP-009254,TRN-SIH26135-010753,Digital Marketing Executive,Retail,Self-employed,2024-05-03,,False,synthetic_derived
EMP-009255,TRN-SIH26135-010754,Digital Marketing Executive,Banking & Finance,Contract,2024-05-17,,False,synthetic_derived
EMP-009256,TRN-SIH26135-010755,Sales Executive,Manufacturing,Full-time,2024-05-31,,False,synthetic_derived
EMP-009257,TRN-SIH26135-010756,Healthcare Assistant,Telecom,Contract,2024-06-14,,False,synthetic_derived
EMP-009258,TRN-SIH26135-010757,Technician,Government Services,Apprenticeship,2024-06-28,2024-11-27,True,synthetic_derived
EMP-009259,TRN-SIH26135-010758,Data Analyst,Manufacturing,Full-time,2024-07-12,,False,synthetic_derived
EMP-009260,TRN-SIH26135-010759,Data Analyst,Government Services,Full-time,2024-07-26,,False,synthetic_derived
EMP-009261,TRN-SIH26135-010760,Data Analyst,Manufacturing,Contract,2024-08-09,,False,synthetic_derived
EMP-009262,TRN-SIH26135-010761,Support Engineer,Manufacturing,Contract,2024-08-23,2025-01-26,True,synthetic_derived
EMP-009263,TRN-SIH26135-010763,Graphic Designer,Retail,Full-time,2024-09-19,,False,synthetic_derived
EMP-009264,TRN-SIH26135-010764,Cybersecurity Associate,Education,Full-time,2024-10-03,,False,synthetic_derived
EMP-009265,TRN-SIH26135-010765,Sales Executive,Healthcare,Full-time,2024-10-17,,False,synthetic_derived
EMP-009266,TRN-SIH26135-010766,Graphic Designer,Retail,Apprenticeship,2024-10-31,,False,synthetic_derived
EMP-009267,TRN-SIH26135-010767,Graphic Designer,Telecom,Full-time,2024-11-14,,False,synthetic_derived
EMP-009268,TRN-SIH26135-010768,Healthcare Assistant,Healthcare,Full-time,2024-11-28,,False,synthetic_derived
EMP-009269,TRN-SIH26135-010769,Web Developer,Banking & Finance,Full-time,2024-12-12,,False,synthetic_derived
EMP-009270,TRN-SIH26135-010770,Digital Marketing Executive,Government Services,Full-time,2024-12-26,,False,synthetic_derived
EMP-009271,TRN-SIH26135-010771,Data Analyst,Banking & Finance,Contract,2025-01-09,,False,synthetic_derived
EMP-009272,TRN-SIH26135-010772,Cybersecurity Associate,Telecom,Full-time,2025-01-23,2025-07-08,True,synthetic_derived
EMP-009273,TRN-SIH26135-010773,Healthcare Assistant,Banking & Finance,Apprenticeship,2025-02-06,,False,synthetic_derived
EMP-009274,TRN-SIH26135-010774,Support Engineer,Telecom,Contract,2025-02-20,,False,synthetic_derived
EMP-009275,TRN-SIH26135-010775,Data Analyst,Banking & Finance,Full-time,2025-03-06,,False,synthetic_derived
EMP-009276,TRN-SIH26135-010776,Software Developer,Telecom,Contract,2025-03-20,,False,synthetic_derived
EMP-009277,TRN-SIH26135-010777,Technician,Healthcare,Part-time,2025-04-03,,False,synthetic_derived
EMP-009278,TRN-SIH26135-010778,Software Developer,Logistics,Part-time,2025-04-17,,False,synthetic_derived
EMP-009279,TRN-SIH26135-010780,Data Analyst,Logistics,Contract,2025-05-14,,False,synthetic_derived
EMP-009280,TRN-SIH26135-010781,Graphic Designer,Banking & Finance,Full-time,2025-05-28,,False,synthetic_derived
EMP-009281,TRN-SIH26135-010782,Cybersecurity Associate,Telecom,Contract,2025-06-11,2025-07-11,True,synthetic_derived
EMP-009282,TRN-SIH26135-010783,Technician,Government Services,Self-employed,2025-06-25,,False,synthetic_derived
EMP-009283,TRN-SIH26135-010784,Technician,Manufacturing,Apprenticeship,2025-07-09,,False,synthetic_derived
EMP-009284,TRN-SIH26135-010785,Graphic Designer,Education,Full-time,2025-07-23,,False,synthetic_derived
EMP-009285,TRN-SIH26135-010786,Account Executive,E-commerce,Full-time,2025-08-06,,False,synthetic_derived
EMP-009286,TRN-SIH26135-010787,Software Developer,Telecom,Full-time,2025-08-20,,False,synthetic_derived
EMP-009287,TRN-SIH26135-010788,Support Engineer,E-commerce,Self-employed,2025-09-03,,False,synthetic_derived
EMP-009288,TRN-SIH26135-010789,Web Developer,Banking & Finance,Contract,2025-09-17,,False,synthetic_derived
EMP-009289,TRN-SIH26135-010790,Digital Marketing Executive,Logistics,Part-time,2025-10-01,,False,synthetic_derived
