Trainee_ID,Employment_ID,Snapshot_Date,Snapshot_Observed_On,Employment_Duration_Months,Current_Salary_LPA,Job_History_Count,Engagement_Score,Attendance_Percent,Assessment_Score,Skill_Gap_Score,Demand_Score,Employment_Type,Industry,Actual_Job_Role,Target_Job_Role,Skills_Text,Attrition_Target,Data_Origin
TRN-SIH26135-014500,EMP-012435,2026-02-01,2026-02-14,4.93,3.8,0,5.55,91.2,80.8,72.01,44.54,Part-time,E-commerce,Sales Executive,Healthcare Assistant,azure communication data_analysis,0,synthetic_longitudinal_derivation
TRN-SIH26135-014501,EMP-012436,2025-10-01,2025-10-31,0.99,4.62,1,5.35,61.3,73.5,64.17,32.91,Full-time,IT Services,Digital Marketing Executive,Graphic Designer,communication cybersecurity data_analysis,0,synthetic_longitudinal_derivation
TRN-SIH26135-014502,EMP-012437,2025-12-01,2025-12-14,1.97,3.84,1,5.89,67.0,85.4,70.0,70.75,Full-time,Manufacturing,Graphic Designer,Healthcare Assistant,communication cybersecurity machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-014503,EMP-012438,2026-01-01,2026-01-27,2.96,4.08,4,5.77,76.2,69.7,100.0,36.72,Full-time,IT Services,Healthcare Assistant,Graphic Designer,autocad linux sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014504,EMP-012439,2026-03-01,2026-03-12,3.94,5.19,0,6.78,100.0,97.7,75.0,36.44,Self-employed,Healthcare,Data Analyst,Data Analyst,accounting autocad power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-014505,EMP-012440,2026-04-01,2026-04-25,4.93,4.78,3,5.34,71.9,86.2,70.04,60.0,Full-time,Logistics,Healthcare Assistant,Data Analyst,cybersecurity excel python,0,synthetic_longitudinal_derivation
TRN-SIH26135-014507,EMP-012441,2026-01-01,2026-01-22,0.99,4.1,0,5.11,78.4,63.2,100.0,22.58,Full-time,Banking & Finance,Web Developer,Software Developer,azure communication power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-014509,EMP-012442,2026-03-01,2026-03-20,1.97,4.45,2,5.48,75.7,72.0,85.31,63.55,Part-time,IT Services,Cybersecurity Associate,Cybersecurity Associate,autocad networking react,1,synthetic_longitudinal_derivation
TRN-SIH26135-014510,EMP-012443,2026-05-01,2026-05-03,2.96,4.75,3,5.68,89.5,67.3,100.0,24.5,Full-time,Manufacturing,Software Developer,Technician,accounting digital_marketing sales,1,synthetic_longitudinal_derivation
TRN-SIH26135-014511,EMP-012444,2026-06-01,2026-06-16,3.94,4.95,0,6.11,83.1,84.0,100.0,20.75,Full-time,Logistics,Graphic Designer,Software Developer,accounting aws machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-014512,EMP-012445,2024-08-01,2024-08-09,4.93,4.8,0,5.4,74.5,71.8,100.0,31.62,Full-time,Education,Account Executive,Software Developer,digital_marketing healthcare_operations sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014513,EMP-012446,2024-04-01,2024-04-25,0.99,4.49,1,5.73,100.0,63.7,70.0,56.59,Contract,E-commerce,Digital Marketing Executive,Account Executive,excel power_bi sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014514,EMP-012447,2024-06-01,2024-06-08,1.97,4.99,3,5.55,87.4,76.4,100.0,15.38,Full-time,Telecom,Data Analyst,Digital Marketing Executive,aws healthcare_operations javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-014515,EMP-012448,2024-07-01,2024-07-22,2.96,3.72,2,5.26,85.1,58.8,100.0,44.94,Part-time,Logistics,Graphic Designer,Software Developer,aws digital_marketing healthcare_operations,0,synthetic_longitudinal_derivation
TRN-SIH26135-014516,EMP-012449,2024-09-01,2024-09-04,3.94,4.59,1,5.71,100.0,67.4,73.88,36.13,Full-time,IT Services,Cloud Associate,Technician,cybersecurity javascript networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-014518,EMP-012450,2024-10-01,2024-10-31,4.93,3.94,3,5.32,69.9,76.8,100.0,38.78,Contract,Education,Support Engineer,Account Executive,machine_learning react sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014519,EMP-012451,2024-07-01,2024-07-17,0.99,4.29,1,5.18,54.1,66.2,66.44,64.38,Apprenticeship,Manufacturing,Technician,Healthcare Assistant,data_analysis healthcare_operations react,0,synthetic_longitudinal_derivation
TRN-SIH26135-014520,EMP-012452,2024-08-01,2024-08-30,1.97,4.75,3,6.13,76.2,88.4,100.0,34.12,Full-time,Retail,Cloud Associate,Data Analyst,azure digital_marketing machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-014522,EMP-012453,2024-10-01,2024-10-26,2.96,4.94,0,5.96,81.5,72.0,100.0,60.24,Contract,Healthcare,Sales Executive,Cloud Associate,cybersecurity digital_marketing java,1,synthetic_longitudinal_derivation
TRN-SIH26135-014523,EMP-012454,2024-12-01,2024-12-09,3.94,4.73,1,5.5,81.7,73.0,100.0,39.61,Full-time,Telecom,Data Analyst,Technician,healthcare_operations linux sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014524,EMP-012455,2025-01-01,2025-01-22,4.93,5.92,2,5.52,100.0,79.0,100.0,26.14,Self-employed,Manufacturing,Data Analyst,Cloud Associate,communication digital_marketing sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014526,EMP-012456,2024-10-01,2024-10-21,0.99,4.61,7,5.73,94.6,78.4,71.15,35.94,Full-time,Retail,Software Developer,Data Analyst,accounting communication sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014528,EMP-012457,2024-12-01,2024-12-17,1.97,4.55,1,5.23,63.8,63.8,100.0,61.48,Full-time,Banking & Finance,Support Engineer,Healthcare Assistant,digital_marketing power_bi sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014529,EMP-012458,2025-01-01,2025-01-30,2.96,4.9,3,6.23,89.0,86.4,65.0,48.85,Full-time,Manufacturing,Software Developer,Web Developer,azure excel react,0,synthetic_longitudinal_derivation
TRN-SIH26135-014530,EMP-012459,2025-03-01,2025-03-15,3.94,4.12,3,5.52,77.4,59.2,100.0,64.56,Apprenticeship,Healthcare,Graphic Designer,Support Engineer,azure sales sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014531,EMP-012460,2025-04-01,2025-04-28,4.93,5.66,1,5.64,100.0,68.1,70.0,16.67,Full-time,Logistics,Sales Executive,Software Developer,accounting azure sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014532,EMP-012461,2024-11-01,2024-11-03,0.99,5.03,0,5.29,70.6,77.0,61.35,41.95,Full-time,Healthcare,Technician,Web Developer,autocad aws javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-014533,EMP-012462,2024-12-01,2024-12-17,1.97,5.03,0,5.25,64.9,70.5,52.95,68.29,Self-employed,Telecom,Data Analyst,Software Developer,digital_marketing python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014535,EMP-012463,2025-02-01,2025-02-12,2.96,3.51,4,5.04,67.5,53.9,72.47,30.46,Apprenticeship,Healthcare,Technician,Software Developer,digital_marketing healthcare_operations python,1,synthetic_longitudinal_derivation
TRN-SIH26135-014536,EMP-012464,2025-03-01,2025-03-28,3.94,4.54,1,5.91,80.6,80.0,100.0,36.36,Apprenticeship,Manufacturing,Software Developer,Cybersecurity Associate,accounting communication java,1,synthetic_longitudinal_derivation
TRN-SIH26135-014538,EMP-012465,2025-05-01,2025-05-24,4.93,3.97,0,5.77,88.9,84.1,100.0,44.31,Self-employed,Manufacturing,Data Analyst,Digital Marketing Executive,machine_learning networking sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014539,EMP-012466,2025-02-01,2025-02-07,0.99,4.42,1,5.87,89.2,76.8,100.0,51.95,Full-time,Telecom,Cybersecurity Associate,Digital Marketing Executive,cybersecurity python react,0,synthetic_longitudinal_derivation
TRN-SIH26135-014540,EMP-012467,2025-03-01,2025-03-23,1.97,4.72,9,5.71,98.6,59.4,100.0,30.53,Contract,Logistics,Cybersecurity Associate,Digital Marketing Executive,networking power_bi sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014541,EMP-012468,2025-05-01,2025-05-06,2.96,3.85,3,4.45,55.7,41.1,66.56,30.86,Full-time,IT Services,Software Developer,Healthcare Assistant,accounting cybersecurity healthcare_operations,1,synthetic_longitudinal_derivation
TRN-SIH26135-014542,EMP-012469,2025-06-01,2025-06-19,3.94,4.36,0,5.96,80.4,88.4,100.0,67.42,Full-time,Telecom,Healthcare Assistant,Cloud Associate,accounting healthcare_operations python,0,synthetic_longitudinal_derivation
TRN-SIH26135-014543,EMP-012470,2025-08-01,2025-08-02,4.93,3.98,2,5.53,88.5,81.1,100.0,41.72,Part-time,Retail,Cloud Associate,Cybersecurity Associate,digital_marketing excel sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014544,EMP-012471,2025-04-01,2025-04-18,0.99,4.93,1,5.71,79.8,80.5,100.0,25.33,Apprenticeship,Telecom,Data Analyst,Digital Marketing Executive,autocad javascript react,0,synthetic_longitudinal_derivation
TRN-SIH26135-014545,EMP-012472,2025-06-01,2025-06-01,1.97,4.57,0,5.46,62.3,70.2,100.0,46.38,Full-time,Retail,Cloud Associate,Technician,communication healthcare_operations java,0,synthetic_longitudinal_derivation
TRN-SIH26135-014546,EMP-012473,2025-07-01,2025-07-15,2.96,5.57,2,5.81,73.0,72.6,100.0,25.25,Full-time,IT Services,Digital Marketing Executive,Support Engineer,azure power_bi sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014548,EMP-012475,2025-10-01,2025-10-11,4.93,5.68,5,5.32,77.8,83.4,100.0,44.38,Part-time,Logistics,Digital Marketing Executive,Data Analyst,digital_marketing excel machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-014549,EMP-012476,2025-06-01,2025-06-27,0.99,5.25,1,5.33,69.8,75.5,100.0,39.8,Part-time,IT Services,Technician,Data Analyst,accounting healthcare_operations react,1,synthetic_longitudinal_derivation
TRN-SIH26135-014551,EMP-012477,2025-08-01,2025-08-23,1.97,5.0,1,6.03,95.8,86.2,63.55,42.22,Self-employed,IT Services,Healthcare Assistant,Web Developer,azure digital_marketing javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-014552,EMP-012478,2025-10-01,2025-10-06,2.96,4.27,0,6.58,100.0,99.3,100.0,38.96,Full-time,E-commerce,Digital Marketing Executive,Healthcare Assistant,machine_learning power_bi sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014553,EMP-012479,2025-11-01,2025-11-19,3.94,4.54,5,6.41,90.6,93.0,100.0,45.14,Part-time,Telecom,Digital Marketing Executive,Account Executive,javascript python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014554,EMP-012480,2026-01-01,2026-01-02,4.93,3.9,2,5.06,50.3,67.9,100.0,53.73,Full-time,E-commerce,Sales Executive,Healthcare Assistant,autocad power_bi react,0,synthetic_longitudinal_derivation
TRN-SIH26135-014555,EMP-012481,2025-09-01,2025-09-18,0.99,4.24,0,5.5,59.7,70.3,100.0,39.13,Contract,Retail,Graphic Designer,Data Analyst,accounting healthcare_operations linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-014556,EMP-012482,2025-11-01,2025-11-01,1.97,4.45,1,5.34,75.7,72.9,100.0,60.0,Part-time,Telecom,Support Engineer,Graphic Designer,autocad linux python,0,synthetic_longitudinal_derivation
TRN-SIH26135-014557,EMP-012483,2025-12-01,2025-12-15,2.96,4.52,2,5.59,82.3,73.2,100.0,40.13,Full-time,Retail,Web Developer,Software Developer,cybersecurity healthcare_operations machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-014558,EMP-012484,2026-01-01,2026-01-28,3.94,4.79,3,5.85,78.9,81.5,61.38,31.25,Full-time,Retail,Support Engineer,Cybersecurity Associate,cybersecurity excel machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-014559,EMP-012485,2026-03-01,2026-03-13,4.93,4.63,1,4.68,47.1,60.2,100.0,22.83,Contract,Government Services,Software Developer,Software Developer,azure data_analysis javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-014560,EMP-012486,2025-11-01,2025-11-27,0.99,4.11,0,5.37,86.1,61.3,100.0,35.45,Full-time,Telecom,Healthcare Assistant,Technician,accounting aws react,0,synthetic_longitudinal_derivation
TRN-SIH26135-014561,EMP-012487,2026-01-01,2026-01-10,1.97,3.85,0,5.35,71.5,59.0,66.91,23.75,Full-time,Education,Data Analyst,Web Developer,autocad cybersecurity react,0,synthetic_longitudinal_derivation
TRN-SIH26135-014562,EMP-012488,2026-02-01,2026-02-23,2.96,4.03,0,5.69,73.8,64.4,100.0,40.0,Full-time,Government Services,Cybersecurity Associate,Cybersecurity Associate,communication machine_learning sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014563,EMP-012489,2026-04-01,2026-04-08,3.94,4.71,1,6.06,95.2,89.9,75.0,44.25,Full-time,Education,Support Engineer,Technician,excel python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014564,EMP-012490,2026-05-01,2026-05-22,4.93,4.46,3,4.6,58.7,58.7,100.0,33.33,Full-time,Healthcare,Technician,Technician,data_analysis power_bi sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014565,EMP-012491,2026-02-01,2026-02-05,0.99,6.07,0,5.76,88.2,82.1,100.0,51.39,Full-time,Education,Graphic Designer,Software Developer,autocad cybersecurity excel,1,synthetic_longitudinal_derivation
TRN-SIH26135-014566,EMP-012492,2026-03-01,2026-03-21,1.97,5.76,0,6.5,100.0,100.0,100.0,48.45,Contract,Education,Technician,Healthcare Assistant,cybersecurity networking sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014567,EMP-012493,2026-05-01,2026-05-04,2.96,5.24,1,6.1,89.8,80.9,75.0,43.37,Part-time,Telecom,Sales Executive,Technician,communication excel sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014569,EMP-012495,2024-08-01,2024-08-10,4.93,4.4,0,5.45,83.5,67.0,100.0,40.34,Full-time,Government Services,Graphic Designer,Account Executive,azure digital_marketing sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014570,EMP-012496,2024-04-01,2024-04-26,0.99,4.7,2,5.69,97.6,82.1,100.0,32.99,Full-time,Manufacturing,Sales Executive,Cloud Associate,cybersecurity digital_marketing java,0,synthetic_longitudinal_derivation
TRN-SIH26135-014571,EMP-012497,2024-06-01,2024-06-09,1.97,4.52,2,5.93,76.7,92.8,38.36,32.39,Full-time,E-commerce,Web Developer,Data Analyst,aws python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014572,EMP-012498,2024-07-01,2024-07-23,2.96,4.77,1,6.02,78.8,88.5,100.0,54.67,Contract,Logistics,Technician,Data Analyst,accounting javascript networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-014573,EMP-012499,2024-09-01,2024-09-05,3.94,5.23,1,6.11,87.3,85.3,100.0,63.96,Full-time,Logistics,Account Executive,Software Developer,azure excel machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-014574,EMP-012500,2024-10-01,2024-10-19,4.93,5.06,0,5.46,82.1,74.4,71.6,34.32,Full-time,Banking & Finance,Healthcare Assistant,Data Analyst,aws digital_marketing sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014575,EMP-012501,2024-07-01,2024-07-05,0.99,4.87,1,5.56,80.7,67.7,32.45,39.83,Full-time,Banking & Finance,Healthcare Assistant,Cloud Associate,aws azure react,0,synthetic_longitudinal_derivation
TRN-SIH26135-014576,EMP-012502,2024-08-01,2024-08-18,1.97,5.13,0,6.32,90.8,86.9,80.0,42.22,Full-time,Retail,Cybersecurity Associate,Healthcare Assistant,accounting aws excel,0,synthetic_longitudinal_derivation
TRN-SIH26135-014577,EMP-012503,2024-10-01,2024-10-01,2.96,4.73,2,5.56,85.6,73.8,75.45,40.38,Part-time,Government Services,Cybersecurity Associate,Cloud Associate,aws data_analysis excel,0,synthetic_longitudinal_derivation
TRN-SIH26135-014578,EMP-012504,2024-11-01,2024-11-14,3.94,5.22,1,5.87,91.5,80.4,65.89,18.6,Full-time,Banking & Finance,Cloud Associate,Software Developer,data_analysis java networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-014580,EMP-012505,2025-01-01,2025-01-10,4.93,5.05,7,5.36,74.9,79.7,100.0,35.92,Contract,Healthcare,Support Engineer,Healthcare Assistant,autocad digital_marketing javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-014581,EMP-012506,2024-09-01,2024-09-26,0.99,4.55,1,5.4,85.4,65.8,60.0,28.24,Full-time,IT Services,Support Engineer,Data Analyst,azure excel sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014582,EMP-012507,2024-11-01,2024-11-09,1.97,5.44,0,6.36,100.0,91.3,50.0,29.5,Full-time,Manufacturing,Sales Executive,Sales Executive,javascript networking sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014583,EMP-012508,2024-12-01,2024-12-23,2.96,4.36,1,6.06,76.9,81.1,100.0,31.71,Full-time,Telecom,Support Engineer,Graphic Designer,autocad healthcare_operations python,0,synthetic_longitudinal_derivation
TRN-SIH26135-014584,EMP-012509,2025-02-01,2025-02-05,3.94,4.97,2,6.32,84.9,85.3,75.0,46.15,Contract,Logistics,Data Analyst,Technician,excel healthcare_operations sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014585,EMP-012510,2025-03-01,2025-03-21,4.93,5.04,1,4.83,63.9,69.1,77.71,28.67,Full-time,Telecom,Support Engineer,Software Developer,azure linux sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014586,EMP-012511,2024-12-01,2024-12-05,0.99,4.45,0,4.75,69.8,52.5,100.0,44.91,Full-time,Government Services,Graphic Designer,Cloud Associate,machine_learning networking sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014587,EMP-012512,2025-01-01,2025-01-18,1.97,4.85,0,5.58,77.6,75.2,75.0,27.39,Full-time,Telecom,Cybersecurity Associate,Graphic Designer,azure excel sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014588,EMP-012513,2025-03-01,2025-03-03,2.96,4.01,0,5.54,66.9,70.7,100.0,42.65,Full-time,Telecom,Software Developer,Graphic Designer,autocad data_analysis java,0,synthetic_longitudinal_derivation
TRN-SIH26135-014589,EMP-012514,2025-04-01,2025-04-16,3.94,4.39,0,5.45,73.2,61.6,72.44,31.86,Full-time,IT Services,Graphic Designer,Healthcare Assistant,communication power_bi sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014590,EMP-012515,2025-05-01,2025-05-30,4.93,4.63,2,5.5,85.0,71.4,73.45,18.18,Full-time,Manufacturing,Cybersecurity Associate,Support Engineer,healthcare_operations java networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-014591,EMP-012516,2025-02-01,2025-02-13,0.99,4.26,2,4.96,49.8,52.7,65.32,25.3,Apprenticeship,Manufacturing,Data Analyst,Technician,autocad digital_marketing sales,1,synthetic_longitudinal_derivation
TRN-SIH26135-014592,EMP-012517,2025-03-01,2025-03-29,1.97,4.33,1,5.57,69.9,84.2,41.6,68.93,Full-time,Government Services,Support Engineer,Software Developer,machine_learning python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014593,EMP-012518,2025-05-01,2025-05-12,2.96,4.22,2,5.4,91.1,61.8,67.64,55.68,Apprenticeship,Logistics,Digital Marketing Executive,Graphic Designer,digital_marketing react sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-014594,EMP-012519,2025-06-01,2025-06-25,3.94,5.28,1,5.89,92.6,77.8,100.0,56.59,Full-time,Government Services,Support Engineer,Cybersecurity Associate,communication excel javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-014595,EMP-012520,2025-08-01,2025-08-08,4.93,3.82,1,5.08,71.5,66.5,100.0,26.87,Full-time,Telecom,Technician,Support Engineer,autocad excel power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-014598,EMP-012521,2025-05-01,2025-05-20,0.99,5.17,1,5.88,65.4,89.9,50.19,34.18,Full-time,Education,Web Developer,Cybersecurity Associate,cybersecurity react sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-014600,EMP-012522,2025-07-01,2025-07-16,1.97,4.41,2,5.36,73.9,58.4,51.65,20.79,Full-time,Healthcare,Sales Executive,Software Developer,java linux python,0,synthetic_longitudinal_derivation
TRN-SIH26135-014602,EMP-012524,2025-10-01,2025-10-12,3.94,3.65,3,5.1,71.0,61.2,55.94,52.67,Full-time,Retail,Cybersecurity Associate,Cybersecurity Associate,cybersecurity healthcare_operations java,0,synthetic_longitudinal_derivation
TRN-SIH26135-014604,EMP-012526,2025-08-01,2025-08-11,0.99,3.76,1,5.88,100.0,82.3,75.0,49.56,Full-time,Telecom,Technician,Data Analyst,digital_marketing healthcare_operations power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-014607,EMP-012527,2025-10-01,2025-10-20,1.97,5.31,0,5.65,83.4,72.6,100.0,42.86,Contract,Government Services,Web Developer,Healthcare Assistant,digital_marketing javascript react,1,synthetic_longitudinal_derivation
TRN-SIH26135-014608,EMP-012528,2025-12-01,2025-12-03,2.96,4.28,2,6.3,92.9,87.7,25.0,54.65,Full-time,Logistics,Sales Executive,Graphic Designer,accounting communication digital_marketing,0,synthetic_longitudinal_derivation
TRN-SIH26135-014609,EMP-012529,2026-01-01,2026-01-16,3.94,4.08,0,6.24,94.9,81.3,70.0,51.16,Full-time,Logistics,Sales Executive,Cybersecurity Associate,aws digital_marketing linux,0,synthetic_longitudinal_derivation
