Trainee_ID,Skill,Assessment_Date,Evidence_Source,Proficiency
TRN-SIH26135-014023,networking,2024-04-15,legacy_skill_assessment,48.1
TRN-SIH26135-014023,power bi,2024-04-29,legacy_skill_assessment,51.1
TRN-SIH26135-014024,excel,2024-05-12,legacy_skill_assessment,61.0
TRN-SIH26135-014024,java,2024-04-28,legacy_skill_assessment,58.0
TRN-SIH26135-014024,machine learning,2024-05-05,legacy_skill_assessment,54.0
TRN-SIH26135-014025,java,2024-05-18,legacy_skill_assessment,67.2
TRN-SIH26135-014025,power bi,2024-05-25,legacy_skill_assessment,74.2
TRN-SIH26135-014025,sales,2024-05-11,legacy_skill_assessment,71.2
TRN-SIH26135-014026,accounting,2024-05-31,legacy_skill_assessment,50.8
TRN-SIH26135-014026,linux,2024-06-07,legacy_skill_assessment,57.8
TRN-SIH26135-014026,power bi,2024-05-24,legacy_skill_assessment,54.8
TRN-SIH26135-014027,communication,2024-06-06,legacy_skill_assessment,68.2
TRN-SIH26135-014027,cybersecurity,2024-06-20,legacy_skill_assessment,71.2
TRN-SIH26135-014027,java,2024-06-13,legacy_skill_assessment,64.2
TRN-SIH26135-014028,communication,2024-06-26,legacy_skill_assessment,88.3
TRN-SIH26135-014028,python,2024-06-19,legacy_skill_assessment,92.3
TRN-SIH26135-014028,sql,2024-07-03,legacy_skill_assessment,95.3
TRN-SIH26135-014029,communication,2024-07-09,legacy_skill_assessment,87.2
TRN-SIH26135-014029,machine learning,2024-07-16,legacy_skill_assessment,94.2
TRN-SIH26135-014029,sales,2024-07-02,legacy_skill_assessment,91.2
TRN-SIH26135-014030,digital marketing,2024-07-29,legacy_skill_assessment,71.6
TRN-SIH26135-014030,machine learning,2024-07-15,legacy_skill_assessment,68.6
TRN-SIH26135-014030,power bi,2024-07-22,legacy_skill_assessment,64.6
TRN-SIH26135-014031,communication,2024-08-11,legacy_skill_assessment,75.2
TRN-SIH26135-014031,cybersecurity,2024-08-04,legacy_skill_assessment,68.2
TRN-SIH26135-014031,power bi,2024-07-28,legacy_skill_assessment,72.2
TRN-SIH26135-014032,communication,2024-08-17,legacy_skill_assessment,79.6
TRN-SIH26135-014032,linux,2024-08-24,legacy_skill_assessment,86.6
TRN-SIH26135-014032,python,2024-08-10,legacy_skill_assessment,83.6
TRN-SIH26135-014033,autocad,2024-08-23,legacy_skill_assessment,61.4
TRN-SIH26135-014033,python,2024-09-06,legacy_skill_assessment,64.4
TRN-SIH26135-014033,react,2024-08-30,legacy_skill_assessment,57.4
TRN-SIH26135-014034,healthcare operations,2024-09-12,legacy_skill_assessment,52.7
TRN-SIH26135-014034,networking,2024-09-19,legacy_skill_assessment,59.7
TRN-SIH26135-014034,power bi,2024-09-05,legacy_skill_assessment,56.7
TRN-SIH26135-014035,communication,2024-09-18,legacy_skill_assessment,74.2
TRN-SIH26135-014035,healthcare operations,2024-09-25,legacy_skill_assessment,70.2
TRN-SIH26135-014035,machine learning,2024-10-02,legacy_skill_assessment,77.2
TRN-SIH26135-014036,azure,2024-10-15,legacy_skill_assessment,66.4
TRN-SIH26135-014036,digital marketing,2024-10-01,legacy_skill_assessment,63.4
TRN-SIH26135-014036,healthcare operations,2024-10-08,legacy_skill_assessment,59.4
TRN-SIH26135-014037,aws,2024-10-28,legacy_skill_assessment,76.9
TRN-SIH26135-014037,java,2024-10-21,legacy_skill_assessment,69.9
TRN-SIH26135-014037,networking,2024-10-14,legacy_skill_assessment,73.9
TRN-SIH26135-014038,accounting,2024-11-10,legacy_skill_assessment,65.5
TRN-SIH26135-014038,digital marketing,2024-11-03,legacy_skill_assessment,58.5
TRN-SIH26135-014038,power bi,2024-10-27,legacy_skill_assessment,62.5
TRN-SIH26135-014039,communication,2024-11-16,legacy_skill_assessment,77.0
TRN-SIH26135-014039,data analysis,2024-11-09,legacy_skill_assessment,81.0
TRN-SIH26135-014039,sql,2024-11-23,legacy_skill_assessment,84.0
TRN-SIH26135-014040,autocad,2024-12-06,legacy_skill_assessment,52.4
TRN-SIH26135-014040,digital marketing,2024-11-22,legacy_skill_assessment,49.4
TRN-SIH26135-014040,react,2024-11-29,legacy_skill_assessment,45.4
TRN-SIH26135-014041,javascript,2024-12-19,legacy_skill_assessment,70.1
TRN-SIH26135-014041,networking,2024-12-05,legacy_skill_assessment,67.1
TRN-SIH26135-014041,react,2024-12-12,legacy_skill_assessment,63.1
TRN-SIH26135-014042,accounting,2024-12-25,legacy_skill_assessment,50.4
TRN-SIH26135-014042,data analysis,2025-01-01,legacy_skill_assessment,57.4
TRN-SIH26135-014042,digital marketing,2024-12-18,legacy_skill_assessment,54.4
TRN-SIH26135-014043,autocad,2025-01-14,legacy_skill_assessment,61.6
TRN-SIH26135-014043,javascript,2024-12-31,legacy_skill_assessment,58.6
TRN-SIH26135-014043,power bi,2025-01-07,legacy_skill_assessment,54.6
TRN-SIH26135-014044,autocad,2025-01-20,legacy_skill_assessment,75.4
TRN-SIH26135-014044,data analysis,2025-01-27,legacy_skill_assessment,82.4
TRN-SIH26135-014044,react,2025-01-13,legacy_skill_assessment,79.4
TRN-SIH26135-014045,healthcare operations,2025-02-09,legacy_skill_assessment,72.0
TRN-SIH26135-014045,java,2025-02-02,legacy_skill_assessment,65.0
TRN-SIH26135-014045,machine learning,2025-01-26,legacy_skill_assessment,69.0
TRN-SIH26135-014046,data analysis,2025-02-08,legacy_skill_assessment,35.1
TRN-SIH26135-014046,excel,2025-02-15,legacy_skill_assessment,31.1
TRN-SIH26135-014046,python,2025-02-22,legacy_skill_assessment,38.1
TRN-SIH26135-014047,accounting,2025-03-07,legacy_skill_assessment,87.6
TRN-SIH26135-014047,python,2025-02-21,legacy_skill_assessment,84.6
TRN-SIH26135-014047,react,2025-02-28,legacy_skill_assessment,80.6
TRN-SIH26135-014048,accounting,2025-03-06,legacy_skill_assessment,60.7
TRN-SIH26135-014048,java,2025-03-20,legacy_skill_assessment,63.7
TRN-SIH26135-014048,sql,2025-03-13,legacy_skill_assessment,56.7
TRN-SIH26135-014049,excel,2025-03-19,legacy_skill_assessment,56.8
TRN-SIH26135-014049,networking,2025-03-26,legacy_skill_assessment,52.8
TRN-SIH26135-014049,sales,2025-04-02,legacy_skill_assessment,59.8
TRN-SIH26135-014050,accounting,2025-04-15,legacy_skill_assessment,74.2
TRN-SIH26135-014050,aws,2025-04-01,legacy_skill_assessment,71.2
TRN-SIH26135-014050,linux,2025-04-08,legacy_skill_assessment,67.2
TRN-SIH26135-014051,cybersecurity,2025-04-14,legacy_skill_assessment,53.1
TRN-SIH26135-014051,java,2025-04-21,legacy_skill_assessment,49.1
TRN-SIH26135-014051,javascript,2025-04-28,legacy_skill_assessment,56.1
TRN-SIH26135-014052,aws,2025-05-11,legacy_skill_assessment,59.7
TRN-SIH26135-014052,data analysis,2025-05-04,legacy_skill_assessment,52.7
TRN-SIH26135-014052,networking,2025-04-27,legacy_skill_assessment,56.7
TRN-SIH26135-014053,accounting,2025-05-10,legacy_skill_assessment,76.3
TRN-SIH26135-014053,linux,2025-05-24,legacy_skill_assessment,79.3
TRN-SIH26135-014053,react,2025-05-17,legacy_skill_assessment,72.3
TRN-SIH26135-014054,communication,2025-06-06,legacy_skill_assessment,94.4
TRN-SIH26135-014054,data analysis,2025-05-30,legacy_skill_assessment,87.4
TRN-SIH26135-014054,machine learning,2025-05-23,legacy_skill_assessment,91.4
TRN-SIH26135-014055,excel,2025-06-12,legacy_skill_assessment,52.6
TRN-SIH26135-014055,javascript,2025-06-19,legacy_skill_assessment,59.6
TRN-SIH26135-014055,react,2025-06-05,legacy_skill_assessment,56.6
TRN-SIH26135-014056,javascript,2025-06-18,legacy_skill_assessment,93.7
TRN-SIH26135-014056,linux,2025-07-02,legacy_skill_assessment,96.7
TRN-SIH26135-014056,python,2025-06-25,legacy_skill_assessment,89.7
TRN-SIH26135-014057,autocad,2025-07-01,legacy_skill_assessment,78.1
TRN-SIH26135-014057,java,2025-07-08,legacy_skill_assessment,74.1
TRN-SIH26135-014057,linux,2025-07-15,legacy_skill_assessment,81.1
TRN-SIH26135-014058,communication,2025-07-28,legacy_skill_assessment,81.0
TRN-SIH26135-014058,healthcare operations,2025-07-21,legacy_skill_assessment,74.0
TRN-SIH26135-014058,machine learning,2025-07-14,legacy_skill_assessment,78.0
TRN-SIH26135-014059,linux,2025-07-27,legacy_skill_assessment,73.6
TRN-SIH26135-014059,python,2025-08-03,legacy_skill_assessment,69.6
TRN-SIH26135-014059,sql,2025-08-10,legacy_skill_assessment,76.6
TRN-SIH26135-014060,cybersecurity,2025-08-23,legacy_skill_assessment,66.2
TRN-SIH26135-014060,excel,2025-08-16,legacy_skill_assessment,59.2
TRN-SIH26135-014060,healthcare operations,2025-08-09,legacy_skill_assessment,63.2
TRN-SIH26135-014061,aws,2025-09-05,legacy_skill_assessment,76.8
TRN-SIH26135-014061,power bi,2025-08-29,legacy_skill_assessment,69.8
TRN-SIH26135-014061,sales,2025-08-22,legacy_skill_assessment,73.8
TRN-SIH26135-014062,azure,2025-09-04,legacy_skill_assessment,55.1
TRN-SIH26135-014062,machine learning,2025-09-11,legacy_skill_assessment,51.1
TRN-SIH26135-014062,python,2025-09-18,legacy_skill_assessment,58.1
TRN-SIH26135-014063,cybersecurity,2025-09-17,legacy_skill_assessment,30.4
TRN-SIH26135-014063,data analysis,2025-09-24,legacy_skill_assessment,26.4
TRN-SIH26135-014063,power bi,2025-10-01,legacy_skill_assessment,33.4
TRN-SIH26135-014064,networking,2025-10-07,legacy_skill_assessment,78.4
TRN-SIH26135-014064,power bi,2025-09-30,legacy_skill_assessment,82.4
TRN-SIH26135-014064,sales,2025-10-14,legacy_skill_assessment,85.4
TRN-SIH26135-014065,autocad,2025-10-13,legacy_skill_assessment,48.5
TRN-SIH26135-014065,data analysis,2025-10-27,legacy_skill_assessment,51.5
TRN-SIH26135-014065,linux,2025-10-20,legacy_skill_assessment,44.5
TRN-SIH26135-014066,azure,2025-11-09,legacy_skill_assessment,52.6
TRN-SIH26135-014066,data analysis,2025-11-02,legacy_skill_assessment,45.6
TRN-SIH26135-014066,sales,2025-10-26,legacy_skill_assessment,49.6
TRN-SIH26135-014067,communication,2025-11-15,legacy_skill_assessment,57.9
TRN-SIH26135-014067,healthcare operations,2025-11-08,legacy_skill_assessment,61.9
TRN-SIH26135-014067,python,2025-11-22,legacy_skill_assessment,64.9
TRN-SIH26135-014068,java,2025-11-21,legacy_skill_assessment,54.5
TRN-SIH26135-014068,power bi,2025-12-05,legacy_skill_assessment,57.5
TRN-SIH26135-014068,sales,2025-11-28,legacy_skill_assessment,50.5
TRN-SIH26135-014069,azure,2023-12-29,legacy_skill_assessment,82.5
TRN-SIH26135-014069,data analysis,2023-12-15,legacy_skill_assessment,79.5
TRN-SIH26135-014069,machine learning,2023-12-22,legacy_skill_assessment,75.5
TRN-SIH26135-014070,azure,2023-12-28,legacy_skill_assessment,77.9
TRN-SIH26135-014070,communication,2024-01-11,legacy_skill_assessment,80.9
TRN-SIH26135-014070,machine learning,2024-01-04,legacy_skill_assessment,73.9
TRN-SIH26135-014071,linux,2024-01-10,legacy_skill_assessment,80.4
TRN-SIH26135-014071,react,2024-01-17,legacy_skill_assessment,76.4
TRN-SIH26135-014071,sql,2024-01-24,legacy_skill_assessment,83.4
TRN-SIH26135-014072,communication,2024-02-06,legacy_skill_assessment,66.2
TRN-SIH26135-014072,healthcare operations,2024-01-30,legacy_skill_assessment,59.2
TRN-SIH26135-014072,react,2024-01-23,legacy_skill_assessment,63.2
TRN-SIH26135-014073,aws,2024-02-19,legacy_skill_assessment,58.0
TRN-SIH26135-014073,linux,2024-02-12,legacy_skill_assessment,51.0
TRN-SIH26135-014073,sales,2024-02-05,legacy_skill_assessment,55.0
TRN-SIH26135-014074,azure,2024-03-03,legacy_skill_assessment,56.2
TRN-SIH26135-014074,data analysis,2024-02-18,legacy_skill_assessment,53.2
TRN-SIH26135-014074,excel,2024-02-25,legacy_skill_assessment,49.2
TRN-SIH26135-014075,healthcare operations,2024-03-09,legacy_skill_assessment,66.8
TRN-SIH26135-014075,javascript,2024-03-02,legacy_skill_assessment,70.8
TRN-SIH26135-014075,machine learning,2024-03-16,legacy_skill_assessment,73.8
TRN-SIH26135-014076,autocad,2024-03-22,legacy_skill_assessment,65.5
TRN-SIH26135-014076,cybersecurity,2024-03-29,legacy_skill_assessment,72.5
TRN-SIH26135-014076,linux,2024-03-15,legacy_skill_assessment,69.5
TRN-SIH26135-014077,cybersecurity,2024-03-28,legacy_skill_assessment,79.4
TRN-SIH26135-014077,excel,2024-04-11,legacy_skill_assessment,82.4
TRN-SIH26135-014077,react,2024-04-04,legacy_skill_assessment,75.4
TRN-SIH26135-014078,data analysis,2024-04-17,legacy_skill_assessment,63.9
TRN-SIH26135-014078,digital marketing,2024-04-24,legacy_skill_assessment,70.9
TRN-SIH26135-014078,javascript,2024-04-10,legacy_skill_assessment,67.9
TRN-SIH26135-014079,aws,2024-04-30,legacy_skill_assessment,68.8
TRN-SIH26135-014079,linux,2024-05-07,legacy_skill_assessment,75.8
TRN-SIH26135-014079,networking,2024-04-23,legacy_skill_assessment,72.8
TRN-SIH26135-014080,aws,2024-05-06,legacy_skill_assessment,76.3
TRN-SIH26135-014080,azure,2024-05-13,legacy_skill_assessment,72.3
TRN-SIH26135-014080,machine learning,2024-05-20,legacy_skill_assessment,79.3
TRN-SIH26135-014081,communication,2024-05-19,legacy_skill_assessment,88.4
TRN-SIH26135-014081,cybersecurity,2024-05-26,legacy_skill_assessment,84.4
TRN-SIH26135-014081,sql,2024-06-02,legacy_skill_assessment,91.4
TRN-SIH26135-014082,data analysis,2024-06-01,legacy_skill_assessment,74.0
TRN-SIH26135-014082,healthcare operations,2024-06-08,legacy_skill_assessment,70.0
TRN-SIH26135-014082,machine learning,2024-06-15,legacy_skill_assessment,77.0
TRN-SIH26135-014083,java,2024-06-28,legacy_skill_assessment,63.4
TRN-SIH26135-014083,sales,2024-06-14,legacy_skill_assessment,60.4
TRN-SIH26135-014083,sql,2024-06-21,legacy_skill_assessment,56.4
TRN-SIH26135-014084,digital marketing,2024-06-27,legacy_skill_assessment,82.7
TRN-SIH26135-014084,excel,2024-07-11,legacy_skill_assessment,85.7
TRN-SIH26135-014084,python,2024-07-04,legacy_skill_assessment,78.7
TRN-SIH26135-014085,excel,2024-07-24,legacy_skill_assessment,72.2
TRN-SIH26135-014085,machine learning,2024-07-10,legacy_skill_assessment,69.2
TRN-SIH26135-014085,react,2024-07-17,legacy_skill_assessment,65.2
TRN-SIH26135-014086,excel,2024-07-23,legacy_skill_assessment,61.3
TRN-SIH26135-014086,healthcare operations,2024-08-06,legacy_skill_assessment,64.3
TRN-SIH26135-014086,machine learning,2024-07-30,legacy_skill_assessment,57.3
TRN-SIH26135-014087,aws,2024-08-19,legacy_skill_assessment,68.3
TRN-SIH26135-014087,linux,2024-08-12,legacy_skill_assessment,61.3
TRN-SIH26135-014087,networking,2024-08-05,legacy_skill_assessment,65.3
TRN-SIH26135-014088,accounting,2024-08-18,legacy_skill_assessment,87.1
TRN-SIH26135-014088,java,2024-09-01,legacy_skill_assessment,90.1
TRN-SIH26135-014088,sql,2024-08-25,legacy_skill_assessment,83.1
TRN-SIH26135-014089,autocad,2024-08-31,legacy_skill_assessment,86.4
TRN-SIH26135-014089,azure,2024-09-14,legacy_skill_assessment,89.4
TRN-SIH26135-014089,healthcare operations,2024-09-07,legacy_skill_assessment,82.4
TRN-SIH26135-014090,cybersecurity,2024-09-20,legacy_skill_assessment,69.9
TRN-SIH26135-014090,machine learning,2024-09-13,legacy_skill_assessment,73.9
TRN-SIH26135-014090,python,2024-09-27,legacy_skill_assessment,76.9
TRN-SIH26135-014091,autocad,2024-09-26,legacy_skill_assessment,81.2
TRN-SIH26135-014091,cybersecurity,2024-10-10,legacy_skill_assessment,84.2
TRN-SIH26135-014091,machine learning,2024-10-03,legacy_skill_assessment,77.2
TRN-SIH26135-014092,communication,2024-10-09,legacy_skill_assessment,80.0
TRN-SIH26135-014092,excel,2024-10-23,legacy_skill_assessment,83.0
TRN-SIH26135-014092,react,2024-10-16,legacy_skill_assessment,76.0
TRN-SIH26135-014093,communication,2024-10-29,legacy_skill_assessment,32.7
TRN-SIH26135-014093,javascript,2024-11-05,legacy_skill_assessment,39.7
TRN-SIH26135-014093,python,2024-10-22,legacy_skill_assessment,36.7
TRN-SIH26135-014094,networking,2024-11-04,legacy_skill_assessment,69.2
TRN-SIH26135-014094,python,2024-11-18,legacy_skill_assessment,72.2
TRN-SIH26135-014094,react,2024-11-11,legacy_skill_assessment,65.2
TRN-SIH26135-014095,accounting,2024-12-01,legacy_skill_assessment,68.3
TRN-SIH26135-014095,azure,2024-11-24,legacy_skill_assessment,61.3
TRN-SIH26135-014095,digital marketing,2024-11-17,legacy_skill_assessment,65.3
TRN-SIH26135-014096,autocad,2024-12-07,legacy_skill_assessment,47.2
TRN-SIH26135-014096,excel,2024-12-14,legacy_skill_assessment,54.2
TRN-SIH26135-014096,python,2024-11-30,legacy_skill_assessment,51.2
TRN-SIH26135-014097,communication,2024-12-27,legacy_skill_assessment,52.5
TRN-SIH26135-014097,javascript,2024-12-13,legacy_skill_assessment,49.5
TRN-SIH26135-014097,networking,2024-12-20,legacy_skill_assessment,45.5
TRN-SIH26135-014098,data analysis,2024-12-26,legacy_skill_assessment,75.8
TRN-SIH26135-014098,linux,2025-01-02,legacy_skill_assessment,71.8
TRN-SIH26135-014098,power bi,2025-01-09,legacy_skill_assessment,78.8
TRN-SIH26135-014099,communication,2025-01-08,legacy_skill_assessment,51.7
TRN-SIH26135-014099,javascript,2025-01-15,legacy_skill_assessment,47.7
TRN-SIH26135-014099,networking,2025-01-22,legacy_skill_assessment,54.7
TRN-SIH26135-014100,healthcare operations,2025-01-21,legacy_skill_assessment,74.9
TRN-SIH26135-014100,sales,2025-02-04,legacy_skill_assessment,77.9
TRN-SIH26135-014100,sql,2025-01-28,legacy_skill_assessment,70.9
TRN-SIH26135-014101,azure,2025-02-03,legacy_skill_assessment,76.0
TRN-SIH26135-014101,communication,2025-02-10,legacy_skill_assessment,72.0
TRN-SIH26135-014101,networking,2025-02-17,legacy_skill_assessment,79.0
TRN-SIH26135-014102,accounting,2025-02-23,legacy_skill_assessment,71.2
TRN-SIH26135-014102,excel,2025-02-16,legacy_skill_assessment,75.2
TRN-SIH26135-014102,java,2025-03-02,legacy_skill_assessment,78.2
TRN-SIH26135-014103,autocad,2025-03-01,legacy_skill_assessment,56.2
TRN-SIH26135-014103,linux,2025-03-08,legacy_skill_assessment,52.2
TRN-SIH26135-014103,react,2025-03-15,legacy_skill_assessment,59.2
TRN-SIH26135-014104,aws,2025-03-14,legacy_skill_assessment,77.4
TRN-SIH26135-014104,azure,2025-03-21,legacy_skill_assessment,73.4
TRN-SIH26135-014104,data analysis,2025-03-28,legacy_skill_assessment,80.4
TRN-SIH26135-014105,data analysis,2025-03-27,legacy_skill_assessment,91.3
TRN-SIH26135-014105,linux,2025-04-10,legacy_skill_assessment,94.3
TRN-SIH26135-014105,sql,2025-04-03,legacy_skill_assessment,87.3
TRN-SIH26135-014106,java,2025-04-09,legacy_skill_assessment,69.8
TRN-SIH26135-014106,linux,2025-04-16,legacy_skill_assessment,65.8
TRN-SIH26135-014106,react,2025-04-23,legacy_skill_assessment,72.8
TRN-SIH26135-014107,machine learning,2025-05-06,legacy_skill_assessment,58.2
TRN-SIH26135-014107,python,2025-04-22,legacy_skill_assessment,55.2
TRN-SIH26135-014107,react,2025-04-29,legacy_skill_assessment,51.2
TRN-SIH26135-014108,autocad,2025-05-19,legacy_skill_assessment,64.4
TRN-SIH26135-014108,javascript,2025-05-12,legacy_skill_assessment,57.4
TRN-SIH26135-014108,networking,2025-05-05,legacy_skill_assessment,61.4
TRN-SIH26135-014109,accounting,2025-05-18,legacy_skill_assessment,59.1
TRN-SIH26135-014109,excel,2025-05-25,legacy_skill_assessment,55.1
TRN-SIH26135-014109,healthcare operations,2025-06-01,legacy_skill_assessment,62.1
TRN-SIH26135-014110,accounting,2025-06-14,legacy_skill_assessment,76.8
TRN-SIH26135-014110,aws,2025-05-31,legacy_skill_assessment,73.8
TRN-SIH26135-014110,javascript,2025-06-07,legacy_skill_assessment,69.8
TRN-SIH26135-014111,autocad,2025-06-27,legacy_skill_assessment,63.4
TRN-SIH26135-014111,cybersecurity,2025-06-13,legacy_skill_assessment,60.4
TRN-SIH26135-014111,python,2025-06-20,legacy_skill_assessment,56.4
TRN-SIH26135-014112,azure,2025-07-10,legacy_skill_assessment,66.9
TRN-SIH26135-014112,data analysis,2025-06-26,legacy_skill_assessment,63.9
TRN-SIH26135-014112,networking,2025-07-03,legacy_skill_assessment,59.9
TRN-SIH26135-014113,autocad,2025-07-23,legacy_skill_assessment,71.0
TRN-SIH26135-014113,power bi,2025-07-16,legacy_skill_assessment,64.0
TRN-SIH26135-014113,sql,2025-07-09,legacy_skill_assessment,68.0
TRN-SIH26135-014114,digital marketing,2025-07-22,legacy_skill_assessment,63.0
TRN-SIH26135-014114,excel,2025-07-29,legacy_skill_assessment,59.0
TRN-SIH26135-014114,linux,2025-08-05,legacy_skill_assessment,66.0
TRN-SIH26135-014115,aws,2025-08-11,legacy_skill_assessment,53.5
TRN-SIH26135-014115,azure,2025-08-18,legacy_skill_assessment,60.5
TRN-SIH26135-014115,python,2025-08-04,legacy_skill_assessment,57.5
TRN-SIH26135-014116,accounting,2025-08-24,legacy_skill_assessment,67.1
TRN-SIH26135-014116,excel,2025-08-17,legacy_skill_assessment,71.1
TRN-SIH26135-014116,machine learning,2025-08-31,legacy_skill_assessment,74.1
TRN-SIH26135-014117,accounting,2025-09-13,legacy_skill_assessment,61.3
TRN-SIH26135-014117,java,2025-08-30,legacy_skill_assessment,58.3
TRN-SIH26135-014117,react,2025-09-06,legacy_skill_assessment,54.3
TRN-SIH26135-014118,cybersecurity,2025-09-26,legacy_skill_assessment,82.4
